"id","ERGO.Function","GenBank.Function","strand","length.nt.","length.aa.","GRAVY","Molecular.Weight","Iso.electric.Point","gene.name","Kegg.Orthology","COG_Category_description","KEGG_Pathway_names","eggnog_COG_category","eggnog_seed_ortholog","eggnog_evalue","eggnog_score","eggnog_Description","eggnog_Preferred_name","eggnog_GOs","eggnog_EC","eggnog_KEGG_ko","eggnog_KEGG_Pathway","eggnog_KEGG_Module","eggnog_KEGG_Reaction","eggnog_KEGG_rclass","eggnog_BRITE","eggnog_KEGG_TC","eggnog_CAZy","eggnog_BiGG_Reaction","eggnog_PFAMs","TransAAP_Transporter_Family","TransAAP_Subfamily","TransAAP_Substrate_Function"
"RCHGF004067","Integrase/recombinase (XerD/RipX family)","phage integrase SAM-like domain protein","negative",921,307,"-0.516286644951141","35863.6827000001","8.26239013671875","None","K04763 - xerD - integrase/recombinase XerD","(L) Replication and repair","-","L","908340.HMPREF9406_2031","9.32E-223","613","Belongs to the 'phage' integrase family","xerC","-","-","ko:K03733,ko:K04763","-","-","-","-","ko00000,ko03036","-","-","-","Phage_int_SAM_1,Phage_int_SAM_4,Phage_integrase","NA","NA","NA"
"RCHGF004068","Methyltransferase (EC 2.1.1.-)","methyltransferase small domain protein","negative",660,220,"-0.266818181818182","25456.9151","6.13983154296875","None","K11753 - ribF - riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2] [2.7.1.26 2.7.7.2]","(S) Function Unknown","-","S","908340.HMPREF9406_2032","8.72E-155","434","Methyltransferase","yfiC","-","2.1.1.223","ko:K15460","-","-","-","-","ko00000,ko01000,ko03016","-","-","-","MTS,Methyltransf_31","NA","NA","NA"
"RCHGF004069",,"putative stage II sporulation protein M","negative",621,207,"0.847826086956522","23275.6316","9.28350830078125","None",,"(C) Energy production and conversion; (P) Inorganic ion transport and metabolism","-","CP","908340.HMPREF9406_2033","2.13E-135","384","Membrane","spoIIM","GO:0005575,GO:0005623,GO:0008150,GO:0010564,GO:0022603,GO:0030428,GO:0032465,GO:0032467,GO:0032954,GO:0042173,GO:0043937,GO:0044087,GO:0044089,GO:0044464,GO:0045595,GO:0045787,GO:0048518,GO:0048522,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051130,GO:0051302,GO:0051726,GO:0051781,GO:0065007,GO:0090068,GO:1901891,GO:1901893","-","ko:K06384","-","-","-","-","ko00000","-","-","-","SpoIIM","NA","NA","NA"
"RCHGF004070","DNA polymerase IV (EC 2.7.7.7)","DNA polymerase IV (EC 2.7.7.7)","negative",1179,393,"-0.242748091603054","44229.2739000001","8.52166748046875","dinB","K02346 - dinB - DNA polymerase IV [EC:2.7.7.7] [2.7.7.7]","(L) Replication and repair","-","L","908340.HMPREF9406_2034","6.47E-287","783","Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by PolIV. Exhibits no 3'-5' exonuclease (proofreading) activity. May be involved in translesional synthesis, in conjunction with the beta clamp from PolIII","dinB","-","2.7.7.7","ko:K02346","-","-","-","-","ko00000,ko01000,ko03400","-","-","-","IMS,IMS_C,IMS_HHH","NA","NA","NA"
"RCHGF004071","Stage 0 sporulation protein A","putative sporulation transcription factor Spo0A","negative",831,277,"-0.237184115523466","31789.3819","6.37322998046875","None","K07699 - spo0A - two-component system, response regulator, stage 0 sporulation protein A","(K) Transcription; (T) Signal Transduction","Two-component system; Quorum sensing","KT","908340.HMPREF9406_2035","3.71E-198","549","May play the central regulatory role in sporulation. It may be an element of the effector pathway responsible for the activation of sporulation genes in response to nutritional stress. Spo0A may act in concert with spo0H (a sigma factor) to control the expression of some genes that are critical to the sporulation process","spo0A","-","-","ko:K07699","ko02020,ko02024,map02020,map02024","M00485","-","-","ko00000,ko00001,ko00002,ko02022","-","-","-","Response_reg,Spo0A_C","NA","NA","NA"
"RCHGF004072","Stage IV sporulation protein B","putative SpoIVB peptidase","negative",999,333,"-0.06996996996997","36213.5829000001","5.14141845703125","None","K06399 - spoIVB - stage IV sporulation protein B [EC:3.4.21.116] [3.4.21.116]","(M) Cell wall/membrane/envelop biogenesis","-","M","908340.HMPREF9406_2036","1.78E-240","660","Stage IV sporulation protein B","spoIVB","-","3.4.21.116","ko:K06399","-","-","-","-","ko00000,ko01000,ko01002","-","-","-","PDZ_2,Peptidase_S55","NA","NA","NA"
"RCHGF004073","DNA repair protein recN","DNA repair protein RecN","negative",1659,553,"-0.420795660036166","62916.3915000002","5.14459228515625","recN","K03631 - recN - DNA repair protein RecN (Recombination protein N)","(L) Replication and repair","-","L","908340.HMPREF9406_2037","0","1050","May be involved in recombinational repair of damaged DNA","recN","-","-","ko:K03631","-","-","-","-","ko00000,ko03400","-","-","-","AAA_23,SMC_N","NA","NA","NA"
"RCHGF004074",,"putative ribosomal RNA large subunit methyltransferase J (EC 2.1.1.-)","negative",777,259,"-0.172972972972973","29080.3187","7.62811279296875","rrmJ","K06442 - tlyA - 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227] [2.1.1.226 2.1.1.227]","(J) Translation","-","J","908340.HMPREF9406_2038","2.92E-186","517","Methyltransferase","rrmJ","-","2.1.1.226,2.1.1.227","ko:K06442","-","-","-","-","ko00000,ko01000,ko03009","-","-","-","FtsJ,S4","NA","NA","NA"
"RCHGF004075","1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)","1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)","negative",1875,625,"-0.27824","70102.1942000003","6.16168212890625","dxs","K01662 - dxs - 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7] [2.2.1.7]","(H) Coenzyme metabolis","Thiamine metabolism; Terpenoid backbone biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA","H","908340.HMPREF9406_2039","0","1253","Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)","dxs","-","2.2.1.7","ko:K01662","ko00730,ko00900,ko01100,ko01110,ko01130,map00730,map00900,map01100,map01110,map01130","M00096","R05636","RC00032","ko00000,ko00001,ko00002,ko01000","-","-","-","DXP_synthase_N,Transket_pyr,Transketolase_C","NA","NA","NA"
"RCHGF004076","Dimethylallyltransferase (EC 2.5.1.1) / Geranyltranstransferase (EC 2.5.1.10) / Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)","polyprenyl synthetase (EC 2.5.1.10)","negative",840,280,"-0.055","30964.0322","4.94146728515625","None","K13789 - GGPS - geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29] [2.5.1.1 2.5.1.10 2.5.1.29]","(H) Coenzyme metabolis","Terpenoid backbone biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA","H","908340.HMPREF9406_2040","3.44E-200","554","Belongs to the FPP GGPP synthase family","ispA","-","2.5.1.1,2.5.1.10,2.5.1.29","ko:K13789","ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130","M00364,M00366","R01658,R02003,R02061","RC00279","ko00000,ko00001,ko00002,ko01000,ko01006","-","-","iHN637.CLJU_RS05465","polyprenyl_synt","NA","NA","NA"
"RCHGF004077",,"exodeoxyribonuclease VII, small subunit (EC 3.1.11.6)","negative",210,70,"-0.528571428571429","8074.9456","4.21258544921875","xseB",,"(L) Replication and repair","Mismatch repair","L","908340.HMPREF9406_2041","9.3E-40","132","Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides","xseB","-","3.1.11.6","ko:K03602","ko03430,map03430","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","Exonuc_VII_S","NA","NA","NA"
"RCHGF004078","Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)","exodeoxyribonuclease VII, large subunit (EC 3.1.11.6)","negative",1326,442,"-0.205656108597285","49686.7988000001","9.23883056640625","xseA","K03601 - xseA - exodeoxyribonuclease VII large subunit [EC:3.1.11.6] [3.1.11.6]","(L) Replication and repair","Mismatch repair","L","908340.HMPREF9406_2042","7.41000000000014e-311","848","Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides","xseA","-","3.1.11.6","ko:K03601","ko03430,map03430","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","Exonuc_VII_L,tRNA_anti_2","NA","NA","NA"
"RCHGF004079","N utilization substance protein B","transcription antitermination factor NusB","negative",375,125,"-0.1312","14542.5518","4.74359130859375","nusB",,"(J) Translation","-","J","908340.HMPREF9406_2043","6.19E-86","253","transcription antitermination","nusB","-","-","ko:K03625","-","-","-","-","ko00000,ko03009,ko03021","-","-","-","NusB","NA","NA","NA"
"RCHGF004080","5'-nucleotidase (EC 3.1.3.5)","5'-nucleotidase (EC 3.1.3.5)","negative",900,300,"-0.019666666666667","32822.8361","5.34124755859375","None","K01081 - E3.1.3.5 - 5'-nucleotidase [EC:3.1.3.5] [3.1.3.5]","(S) Function Unknown","Purine metabolism; Pyrimidine metabolism; Nicotinate and nicotinamide metabolism; Metabolic pathways; Biosynthesis of secondary metabolites","S","908340.HMPREF9406_2044","3.09E-213","589","5'-nucleotidase","-","-","3.1.3.5","ko:K01081","ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110","-","R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346","RC00017","ko00000,ko00001,ko01000","-","-","-","5-nucleotidase","NA","NA","NA"
"RCHGF004081",,"hypothetical protein","negative",327,109,"0.045871559633028","12262.9517","5.08294677734375","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_2045","2.8E-70","212","Asp23 family, cell envelope-related function","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RCHGF004082",,"hypothetical protein","negative",555,185,"-0.795675675675676","20544.7359","4.80780029296875","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_2046","1.26E-98","290","SpoIIIAH-like protein","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RCHGF004083","GTP pyrophosphokinase (EC 2.7.6.5)","RelA/SpoT domain protein","negative",1374,458,"-0.25","54303.1915000001","4.84332275390625","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_2047","0","917","Region found in RelA / SpoT proteins","-","-","-","-","-","-","-","-","-","-","-","-","RelA_SpoT","NA","NA","NA"
"RCHGF004084","Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)","riboflavin biosynthesis protein RibF (EC 2.7.1.26) / FAD synthetase (EC 2.7.7.2)","negative",942,314,"-0.421019108280255","35999.7279","6.08148193359375","ribF","K11753 - ribF - riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2] [2.7.1.26 2.7.7.2]","(H) Coenzyme metabolis","Riboflavin metabolism; Metabolic pathways; Biosynthesis of secondary metabolites","H","908340.HMPREF9406_2048","1.45E-234","644","Belongs to the ribF family","ribF","-","2.7.1.26,2.7.7.2","ko:K11753","ko00740,ko01100,ko01110,map00740,map01100,map01110","M00125","R00161,R00549","RC00002,RC00017","ko00000,ko00001,ko00002,ko01000","-","-","-","FAD_syn,Flavokinase","NA","NA","NA"
"RCHGF004085","tRNA pseudouridine(55) synthase (EC 5.4.99.25)","tRNA pseudouridine synthase B (EC 5.4.99.-)","negative",828,276,"-0.201086956521739","31077.3323","6.39398193359375","truB","K03177 - truB, PUS4, TRUB1 - tRNA pseudouridine55 synthase [EC:5.4.99.25] [5.4.99.25]","(J) Translation","-","J","908340.HMPREF9406_2049","8.79E-201","555","Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs","truB","-","5.4.99.25","ko:K03177","-","-","-","-","ko00000,ko01000,ko03016","-","-","-","TruB-C_2,TruB_C_2,TruB_N","NA","NA","NA"
"RCHGF004086","tRNA s2C32 biosynthesis protein TtcA","PP-loop family protein","positive",951,317,"-0.454574132492114","36433.2309","6.63934326171875","None","K14058 - ttcA - tRNA 2-thiocytidine biosynthesis protein TtcA","(H) Coenzyme metabolis","-","H","908340.HMPREF9406_2050","1.06E-233","642","Belongs to the TtcA family","ttcA2","-","-","-","-","-","-","-","-","-","-","-","ATP_bind_3","NA","NA","NA"
"RCHGF004087",,"hypothetical protein","negative",576,192,"-0.497395833333334","22503.1306","5.80023193359375","None","K03698 - cbf, cbf1 - 3'-5' exoribonuclease [EC:3.1.-.-] [3.1.-.-]","(S) Function Unknown","-","S","908340.HMPREF9406_2051","2.56E-140","395","PFAM HD domain","-","-","-","-","-","-","-","-","-","-","-","-","HD","NA","NA","NA"
"RCHGF004088",,"hypothetical protein","positive",114,38,"-0.613157894736842","4788.6964","10.3029174804688","None",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RCHGF004089","Ku protein","Ku protein","positive",792,264,"-0.516287878787879","30262.4746","6.83868408203125","None","K10979 - ku - DNA end-binding protein Ku","(L) Replication and repair","Non-homologous end-joining","L","908340.HMPREF9406_2053","2.6E-187","520","With LigD forms a non-homologous end joining (NHEJ) DNA repair enzyme, which repairs dsDNA breaks with reduced fidelity. Binds linear dsDNA with 5'- and 3'- overhangs but not closed circular dsDNA nor ssDNA. Recruits and stimulates the ligase activity of LigD","ku","-","-","ko:K10979","ko03450,map03450","-","-","-","ko00000,ko00001,ko03400","-","-","-","Ku","NA","NA","NA"
"RCHGF004090","ATP-dependent DNA ligase (EC 6.5.1.1)","ATP-dependent DNA ligase domain protein (EC 6.5.1.1)","positive",930,310,"-0.503225806451613","36089.0382","7.61175537109375","None","K01971 - ligD - bifunctional non-homologous end joining protein LigD [EC:6.5.1.1] [6.5.1.1]","(L) Replication and repair","DNA replication; Base excision repair; Nucleotide excision repair; Mismatch repair; Non-homologous end-joining","L","908340.HMPREF9406_2054","7.18E-233","639","PFAM ATP dependent DNA ligase","lig","-","6.5.1.1,6.5.1.6,6.5.1.7","ko:K01971,ko:K10747","ko03030,ko03410,ko03420,ko03430,ko03450,map03030,map03410,map03420,map03430,map03450","-","R00381,R00382,R10822,R10823","RC00005","ko00000,ko00001,ko01000,ko03032,ko03400","-","-","-","DNA_ligase_A_C,DNA_ligase_A_M","NA","NA","NA"
"RCHGF004091",,"ABC transporter, ATP-binding protein","positive",921,307,"-0.369381107491857","34859.5795","6.20648193359375","None","K11050 - ABC-2.CYL.A, cylA - multidrug/hemolysin transport system ATP-binding protein","NA","ABC transporters","V","908340.HMPREF9406_2055","1.38E-224","618","ABC transporter","-","-","-","ko:K01990,ko:K11050","ko02010,map02010","M00254,M00298","-","-","ko00000,ko00001,ko00002,ko02000","3.A.1,3.A.1.130","-","-","ABC_tran,DUF4162","ABC","binding","daunorubicin"
"RCHGF004092",,"ABC-2 type transporter","positive",900,300,"0.832000000000001","33162.3004","6.42205810546875","None","K11051 - ABC-2.CYL.P, cylB - multidrug/hemolysin transport system permease protein","NA","ABC transporters","V","908340.HMPREF9406_2056","8.72E-204","565","ABC-2 type transporter","-","-","-","ko:K01992,ko:K11051","ko02010,map02010","M00254,M00298","-","-","ko00000,ko00001,ko00002,ko02000","3.A.1,3.A.1.130","-","-","ABC2_membrane,ABC2_membrane_3","ABC","membrane","unknown substrate"
"RCHGF004093",,"LytTr DNA-binding domain protein","positive",438,146,"-0.078082191780822","16848.2589","5.00128173828125","None",,"(K) Transcription","-","K","908340.HMPREF9406_2057","1.26E-95","279","LytTr DNA-binding","-","-","-","-","-","-","-","-","-","-","-","-","LytTR","NA","NA","NA"
"RCHGF004094",,"hypothetical protein","positive",426,142,"0.659859154929577","16649.9246","9.53729248046875","None",,"(S) Function Unknown","-","S","908340.HMPREF9406_2058","3.52E-91","267","Protein of unknown function (DUF3021)","-","-","-","-","-","-","-","-","-","-","-","-","DUF3021","NA","NA","NA"
"RCHGF004095",,"hypothetical protein","negative",150,50,"-0.236","5862.6409","5.56402587890625","None",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RCHGF004096","Aspartyl-tRNA synthetase (EC 6.1.1.12)","aspartate--tRNA ligase (EC 6.1.1.12)","negative",1743,581,"-0.384681583476764","66559.3037000002","5.02545166015625","aspS","K01876 - aspS - aspartyl-tRNA synthetase [EC:6.1.1.12] [6.1.1.12]","(J) Translation","Aminoacyl-tRNA biosynthesis","J","908340.HMPREF9406_2060","0","1162","Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)","aspS","-","6.1.1.12","ko:K01876","ko00970,map00970","M00359,M00360","R05577","RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029","-","-","-","GAD,tRNA-synt_2,tRNA-synt_2d,tRNA_anti-codon","NA","NA","NA"
"RCHGF004097","Histidyl-tRNA synthetase (EC 6.1.1.21)","histidine--tRNA ligase (EC 6.1.1.21)","negative",1335,445,"-0.368314606741573","50457.7445000001","5.00091552734375","hisS","K01892 - HARS, hisS - histidyl-tRNA synthetase [EC:6.1.1.21] [6.1.1.21]","(J) Translation","Aminoacyl-tRNA biosynthesis","J","908340.HMPREF9406_2061","0","890","histidyl-tRNA synthetase","hisS","-","6.1.1.21","ko:K01892","ko00970,map00970","M00359,M00360","R03655","RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016","-","-","-","HGTP_anticodon,tRNA-synt_His","NA","NA","NA"
"RCHGF004098",,,"negative",203,"NA",,,,"None",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RCHGF004099","Hypothetical cytosolic protein","DNA-binding regulatory protein, YebC/PmpR family","negative",735,245,"-0.244081632653061","27039.3977","4.68133544921875","None","K00919 - ispE - 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148] [2.7.1.148]","(K) Transcription","-","K","908340.HMPREF9406_2063","7.97E-168","469","transcriptional regulatory protein","yebC","-","-","-","-","-","-","-","-","-","-","-","Transcrip_reg","NA","NA","NA"
"RCHGF004101","Transcriptional regulator, Cro/CI family","DNA-binding helix-turn-helix protein","positive",642,214,"-0.332710280373832","24497.8079","8.06793212890625","None","K07467 - rstA1 - phage replication initiation protein","(K) Transcription","-","K","908340.HMPREF9406_2403","2E-157","441","Helix-turn-helix XRE-family like proteins","-","-","-","-","-","-","-","-","-","-","-","-","HTH_3","NA","NA","NA"
"RCHGF004102",,"hypothetical protein","positive",201,67,"-0.246268656716418","7947.0763","4.25360107421875","None",,"(K) Transcription","-","K","1232452.BAIB02000006_gene1358","2.61E-38","135","DNA-binding helix-turn-helix protein","-","-","-","-","-","-","-","-","-","-","-","-","HTH_3,Rep_trans","NA","NA","NA"
"RCHGF004103","Excisionase","DNA binding domain, excisionase family","positive",177,59,"-0.725423728813559","7013.0706","9.69305419921875","None",,"(S) Function Unknown","-","S","1232452.BAIB02000006_gene1357","1.42E-33","115","Excisionase from transposon Tn916","-","-","-","-","-","-","-","-","-","-","-","-","Tn916-Xis","NA","NA","NA"
