id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO.Function,GenBank.Function,strand,length.nt.,length.aa.,GRAVY,Molecular.Weight,Iso.electric.Point,gene.name,Kegg.Orthology,COG_Category_description,KEGG_Pathway_names,eggnog_COG_category,eggnog_seed_ortholog,eggnog_evalue,eggnog_score,eggnog_Description,eggnog_Preferred_name,eggnog_GOs,eggnog_EC,eggnog_KEGG_ko,eggnog_KEGG_Pathway,eggnog_KEGG_Module,eggnog_KEGG_Reaction,eggnog_KEGG_rclass,eggnog_BRITE,eggnog_KEGG_TC,eggnog_CAZy,eggnog_BiGG_Reaction,eggnog_PFAMs,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RCHGF003213,cellular process;localization;,AENW01000008,null,"HMPREF9406_0073, EFR38609.1","Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein",1.54,417,0.132,11.7,9.869999999999998e-32,2.07e-30,"Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein",receptor family ligand-binding protein,negative,1191,397,-0.329219143576827,42545.0852000001,4.71917724609375,None,K01999 - livK - branched-chain amino acid transport system substrate-binding protein,(E) Amino Acid metabolis and transport,ABC transporters; Quorum sensing,E,908340.HMPREF9406_0073,1.41e-283,775,PFAM Extracellular ligand-binding receptor,braC,-,-,ko:K01999,"ko02010,ko02024,map02010,map02024",M00237,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.4,-,-,Peripla_BP_6,ABC,binding,leucine/valine
RCHGF003216,Uncategorized;,AENW01000008,null,"HMPREF9406_0076, EFR38620.1",NA,1.07,12.7,0.315,3.41,6.59e-4,0.00223,NA,hypothetical protein,negative,975,325,-0.262461538461539,37843.0844000001,6.23541259765625,None,K01990 - ABC-2.A - ABC-2 type transport system ATP-binding protein,NA,-,V,908340.HMPREF9406_0076,1.0699999999999998e-237,653,(ABC) transporter,-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,-,ABC,ABC,multidrug
RCHGF003217,Uncategorized;,AENW01000008,null,"HMPREF9406_0077, EFR38586.1",Signal peptidase I (EC 3.4.21.89),3.58,36,0.227,15.8,2.07e-56,7.449999999999999e-55,Signal peptidase I (EC 3.4.21.89),signal peptidase I (EC 3.4.21.89),negative,528,176,-0.063636363636364,19623.4411,6.91192626953125,None,"K13280 - SEC11, sipW - signal peptidase I [EC:3.4.21.89] [3.4.21.89]",(U) Intracellular trafficing and secretion,Protein export,U,908340.HMPREF9406_0077,2.92e-120,343,signal peptidase i,-,-,3.4.21.89,ko:K13280,"ko03060,map03060",-,-,-,"ko00000,ko00001,ko01000,ko01002",-,-,-,Peptidase_S24,NA,NA,NA
RCHGF003218,Uncategorized;,AENW01000008,null,"HMPREF9406_0078, EFR38630.1",NA,4,77.2,0.248,16.2,1.13e-58,4.4199999999999996e-57,NA,hypothetical protein,negative,645,215,-0.277209302325581,22958.5314,4.84954833984375,None,NA,NA,-,-,908340.HMPREF9406_0078,1.2399999999999999e-147,416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003221,metabolic process;cellular process;biological regulation;,AENW01000007,null,"HMPREF9406_0080, EFR38700.1",Transcription antiterminator,-1.22,1380,0.24,-5.06,4.23e-7,2.59e-6,Transcription antiterminator,PRD domain protein,positive,843,281,-0.032740213523132,32280.8755,5.70343017578125,None,"K03488 - licT, bglG - beta-glucoside operon transcriptional antiterminator",(K) Transcription,-,K,908340.HMPREF9406_0080,4.34e-199,551,CAT RNA binding domain,-,-,-,ko:K03488,-,-,-,-,"ko00000,ko03000",-,-,-,"CAT_RBD,PRD",NA,NA,NA
RCHGF003222,metabolic process;cellular process;localization;,AENW01000007,null,"HMPREF9406_0081, EFR38805.1","PTS system, beta-glucoside-specific IIABC component (EC 2.7.1.69)",-1.62,38.9,0.169,-9.6,7.99e-22,1.18e-20,"PTS system, beta-glucoside-specific IIABC component (EC 2.7.1.69)","phosphotransferase system, EIIC",positive,1395,465,0.680860215053765,49220.3661,8.32843017578125,None,K03778 - ldhA - D-lactate dehydrogenase [EC:1.1.1.28] [1.1.1.28],(G) Carbohydrate metabolism and transport,Glycolysis / Gluconeogenesis; Phosphotransferase system (PTS),G,908340.HMPREF9406_0081,0,890,Pts system,-,-,-,"ko:K02752,ko:K02753,ko:K02755,ko:K02756,ko:K02757","ko00010,ko02060,map00010,map02060","M00271,M00272","R04394,R05132","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.1.2.11,4.A.1.2.2,4.A.1.2.3,4.A.1.2.5,4.A.1.2.6",-,-,"PTS_EIIA_1,PTS_EIIB,PTS_EIIC",SSPTS,EnzymeIIABC,glucose/maltose/N-acetylglucosamine
RCHGF003223,Uncategorized;,AENW01000007,null,"HMPREF9406_0082, EFR38709.1","Endo-1,4-beta-xylanase (EC 3.2.1.8)",-1.15,16,0.219,-5.25,1.51e-7,9.79e-7,"Endo-1,4-beta-xylanase (EC 3.2.1.8)",hypothetical protein,positive,888,296,-0.283783783783784,33736.2438,6.49786376953125,None,"K01181 - E3.2.1.8, xynA - endo-1,4-beta-xylanase [EC:3.2.1.8] [3.2.1.8]",(I) Lipid metabolism,-,I,908340.HMPREF9406_0082,1.32e-221,610,alpha/beta hydrolase fold,-,-,-,-,-,-,-,-,-,-,-,-,"Abhydrolase_3,Peptidase_S9",NA,NA,NA
RCHGF003224,metabolic process;biological regulation;,AENW01000007,null,"HMPREF9406_0083, EFR38816.1",Acetyl esterase (EC 3.1.1.-),-1.15,42.3,0.132,-8.78,1.64e-18,2.2e-17,Acetyl esterase (EC 3.1.1.-),"hydrolase, alpha/beta domain protein",positive,888,296,-0.43445945945946,34287.8435000001,5.62408447265625,None,K01066 - aes - acetyl esterase [EC:3.1.1.-] [3.1.1.-],(I) Lipid metabolism,-,I,908340.HMPREF9406_0083,9.709999999999998e-224,615,Alpha beta hydrolase,-,-,-,ko:K01066,-,-,-,-,"ko00000,ko01000",-,-,-,Abhydrolase_3,NA,NA,NA
RCHGF003229,Uncategorized;,AENW01000007,null,"HMPREF9406_0088, EFR38763.1",NA,-1.43,1.42,0.543,-2.62,0.00874,0.0216,NA,hypothetical protein,negative,186,62,0.201612903225806,6886.0035,5.98443603515625,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003235,Uncategorized;,AENW01000007,null,"HMPREF9406_0094, EFR38780.1",NA,-1.05,16.3,0.297,-3.52,4.24e-4,0.0015,NA,"PTS system, Lactose/Cellobiose specific IIB subunit",negative,288,96,-0.013541666666667,10590.4335,6.82537841796875,None,"K02760 - PTS-Cel-EIIB, celA, chbB - PTS system, cellobiose-specific IIB component [EC:2.7.1.196 2.7.1.205] [2.7.1.196 2.7.1.205]",(G) Carbohydrate metabolism and transport,-,G,908340.HMPREF9406_0094,1.32e-62,191,"PTS system, Lactose Cellobiose specific IIB subunit",-,-,-,-,-,-,-,-,-,-,-,-,PTS_IIB,SSPTS,EnzymeIIB,cellobiose
RCHGF003256,Uncategorized;,AENW01000007,null,"HMPREF9406_0115, EFR38787.1",Ribosomal protein N-acetyltransferase (EC 2.3.1.-),3.02,191,0.212,14.2,4.5499999999999995e-46,1.37e-44,Ribosomal protein N-acetyltransferase (EC 2.3.1.-),"acetyltransferase, GNAT family",negative,549,183,-0.43224043715847,20876.5606,5.97723388671875,None,K03827 - yjaB - putative acetyltransferase [EC:2.3.1.-] [2.3.1.-],(J) Translation,-,J,908340.HMPREF9406_0115,3.68e-140,394,Acetyltransferase (GNAT) domain,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_1,Acetyltransf_3",NA,NA,NA
RCHGF003257,metabolic process;cellular process;,AENW01000007,proC,"proC, HMPREF9406_0116, EFR38692.1",Pyrroline-5-carboxylate reductase (EC 1.5.1.2),5.52,243,0.178,31,2.2999999999999996e-210,5.14e-208,Pyrroline-5-carboxylate reductase (EC 1.5.1.2),pyrroline-5-carboxylate reductase (EC 1.5.1.2),negative,792,264,0.092045454545455,28736.1721,6.38800048828125,proC,K00286 - proC - pyrroline-5-carboxylate reductase [EC:1.5.1.2] [1.5.1.2],(E) Amino Acid metabolis and transport,Arginine and proline metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; NA; Biosynthesis of amino acids,E,908340.HMPREF9406_0116,5.24e-187,520,Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline,proC,-,1.5.1.2,ko:K00286,"ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230",M00015,"R01248,R01251,R03291,R03293","RC00054,RC00083","ko00000,ko00001,ko00002,ko01000",-,-,-,"F420_oxidored,P5CR_dimer",NA,NA,NA
RCHGF003258,Uncategorized;,AENW01000007,null,"HMPREF9406_0117, EFR38792.1",Hypothetical protein,1.17,13.5,0.408,2.86,0.00422,0.0115,Hypothetical protein,hypothetical protein,negative,261,87,-0.718390804597701,10247.7401,4.81915283203125,None,NA,(K) Transcription,-,K,908340.HMPREF9406_0117,2.04e-64,195,Putative zinc ribbon domain,-,-,-,-,-,-,-,-,-,-,-,-,"Cass2,Zn_ribbon_2",NA,NA,NA
RCHGF003259,Uncategorized;,AENW01000007,null,"HMPREF9406_0118, EFR38739.1",Acetyltransferase (EC 2.3.1.-),1.66,28.6,0.204,8.14,4.08e-16,4.87e-15,Acetyltransferase (EC 2.3.1.-),"acetyltransferase, GNAT family",negative,465,155,-0.489032258064517,18091.4463,8.98992919921875,None,K03830 - yafP - putative acetyltransferase [EC:2.3.1.-] [2.3.1.-],(K) Transcription,-,K,908340.HMPREF9406_0118,1.5699999999999998e-107,310,Acetyltransferase (GNAT) domain,-,-,-,ko:K03830,-,-,-,-,"ko00000,ko01000",-,-,-,Acetyltransf_10,NA,NA,NA
RCHGF003260,Uncategorized;,AENW01000007,null,"HMPREF9406_0119, EFR38687.1",NA,3.61,54.4,0.214,16.8,1.09e-63,4.62e-62,NA,ABC-2 type transporter,negative,852,284,0.864084507042255,31464.3821,8.75946044921875,None,"K11051 - ABC-2.CYL.P, cylB - multidrug/hemolysin transport system permease protein",NA,ABC transporters,V,908340.HMPREF9406_0119,3.96e-192,534,ABC-2 type transporter,-,-,-,"ko:K01992,ko:K11051","ko02010,map02010","M00254,M00298",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1,3.A.1.130",-,-,"ABC2_membrane,ABC2_membrane_3",ABC,membrane,unknown substrate
RCHGF003261,metabolic process;localization;,AENW01000007,null,"HMPREF9406_0120, EFR38759.1",NA,3.59,113,0.202,17.8,7.02e-71,3.14e-69,NA,"ABC transporter, ATP-binding protein",negative,909,303,-0.241914191419142,34541.6439,6.89251708984375,None,"K11050 - ABC-2.CYL.A, cylA - multidrug/hemolysin transport system ATP-binding protein",NA,-,V,908340.HMPREF9406_0120,5.61e-222,611,"'abc transporter, ATP-binding protein",-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran,ABC,binding,daunorubicin
RCHGF003269,Uncategorized;,AENW01000007,null,"HMPREF9406_0128, EFR38746.1",NA,-1.28,183,0.152,-8.43,3.5e-17,4.42e-16,NA,hypothetical protein,negative,603,201,-0.4681592039801,22911.0153,5.28057861328125,None,NA,NA,-,-,908340.HMPREF9406_0128,2.2999999999999998e-127,363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003272,Uncategorized;,AENW01000007,null,"HMPREF9406_0131, EFR38678.1",Hypothetical protein,1.03,196,0.273,3.78,1.56e-4,6.16e-4,Hypothetical protein,hypothetical protein,negative,876,292,-0.613698630136987,32541.069,5.52191162109375,None,NA,(L) Replication and repair,-,L,908340.HMPREF9406_0131,4.7599999999999995e-213,588,Domain of unknown function (DUF4357),-,-,-,-,-,-,-,-,-,-,-,-,"DUF4357,GIY-YIG",NA,NA,NA
RCHGF003273,Uncategorized;,AENW01000007,null,"HMPREF9406_0132, EFR38666.1",NA,1.37,5.86,0.357,3.83,1.28e-4,5.18e-4,NA,hypothetical protein,negative,117,39,0.379487179487179,4274.0626,9.99200439453125,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003274,Uncategorized;,AENW01000007,null,"HMPREF9406_0133, EFR38755.1",RhuM,2.27,129,0.148,15.4,2.48e-53,8.64e-52,RhuM,hypothetical protein,negative,1044,348,-0.639367816091953,40788.8920000001,5.81219482421875,None,"K03979 - obgE, cgtA, MTG2 - GTPase [EC:3.6.5.-] [3.6.5.-]",(S) Function Unknown,-,S,908340.HMPREF9406_0133,4.0899999999999994e-249,684,Virulence protein RhuM family,-,-,-,-,-,-,-,-,-,-,-,-,Virulence_RhuM,NA,NA,NA
RCHGF003286,Uncategorized;,AENW01000007,null,"HMPREF9406_0145, EFR38698.1",NA,1.05,55.2,0.319,3.28,0.00105,0.00337,NA,hypothetical protein,positive,516,172,-0.830232558139535,20021.364,5.11566162109375,None,NA,(K) Transcription,-,K,908340.HMPREF9406_0145,7.830000000000001e-123,350,"Psort location Cytoplasmic, score",-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003287,Uncategorized;,AENW01000007,null,"HMPREF9406_0146, EFR38675.1",Phage protein,1.92,218,0.225,8.54,1.3e-17,1.67e-16,Phage protein,hypothetical protein,positive,318,106,-0.440566037735849,11765.1906,5.35089111328125,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0146,2.08e-66,202,NOG23194 non supervised orthologous group,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003288,Uncategorized;,AENW01000007,null,"HMPREF9406_0147, EFR38689.1",NA,2.1,272,0.285,7.36,1.89e-13,1.95e-12,NA,hypothetical protein,positive,621,207,-0.584541062801933,23670.5101,4.97052001953125,None,NA,(L) Replication and repair,-,L,908340.HMPREF9406_0147,4.91e-150,421,Protein of unknown function (DUF2800),-,-,-,-,-,-,-,-,-,-,-,-,DUF2800,NA,NA,NA
RCHGF003289,Uncategorized;,AENW01000007,null,"HMPREF9406_0148, EFR38729.1",NA,2.08,76.5,0.232,8.96,3.22e-19,4.44e-18,NA,hypothetical protein,positive,171,57,-0.508771929824561,6720.755,8.53350830078125,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003290,Uncategorized;,AENW01000007,null,"HMPREF9406_0149, EFR38783.1",NA,1.82,6.59,0.417,4.36,1.31e-5,6.39e-5,NA,hypothetical protein,positive,183,61,0.109836065573771,7349.467,9.52154541015625,None,NA,NA,-,-,908340.HMPREF9406_0149,2.69e-35,120,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003291,Uncategorized;,AENW01000007,polA,"polA, HMPREF9406_0150, EFR38715.1",PHAGE-RELATED DNA POLYMERASE (EC 2.7.7.7),1.2,90.1,0.29,4.16,3.2e-5,1.44e-4,PHAGE-RELATED DNA POLYMERASE (EC 2.7.7.7),putative DNA-directed DNA polymerase (EC 2.7.7.7),positive,1938,646,-0.290866873065015,72792.8124000004,6.42840576171875,polA,K02334 - dpo - DNA polymerase bacteriophage-type [EC:2.7.7.7] [2.7.7.7],(L) Replication and repair,-,L,908340.HMPREF9406_0150,0,1311,DNA polymerase,-,-,2.7.7.7,ko:K02334,-,-,-,-,"ko00000,ko01000",-,-,-,DNA_pol_A,NA,NA,NA
RCHGF003292,Uncategorized;,AENW01000007,null,"HMPREF9406_0151, EFR38676.1",Hypothetical protein,1.53,15.9,0.304,5.03,4.81e-7,2.91e-6,Hypothetical protein,hypothetical protein,positive,417,139,-0.294964028776978,15883.7761,5.61968994140625,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0151,9.45e-99,286,"Psort location Cytoplasmic, score",-,-,-,-,-,-,-,-,-,-,-,-,DUF4406,NA,NA,NA
RCHGF003296,Uncategorized;,AENW01000007,null,"HMPREF9406_0155, EFR38663.1",Phage-related DNA helicase,1.12,33.2,0.302,3.7,2.15e-4,8.15e-4,Phage-related DNA helicase,SNF2 family N-terminal domain protein,positive,1341,447,-0.197762863534676,50582.3392000001,6.25311279296875,None,NA,(L) Replication and repair,-,L,908340.HMPREF9406_0155,0,886,snf2 family,-,-,-,-,-,-,-,-,-,-,-,-,"Helicase_C,SNF2_N",NA,NA,NA
RCHGF003324,Uncategorized;,AENW01000007,null,"HMPREF9406_0183, EFR38778.1",Site-specific recombinase,1.92,175,0.338,5.68,1.39e-8,9.99e-8,Site-specific recombinase,"resolvase, N-terminal domain protein",positive,1563,521,-0.457965451055662,59349.3996000001,6.24359130859375,None,K06400 - spoIVCA - site-specific DNA recombinase,(L) Replication and repair,-,L,908340.HMPREF9406_0183,0,1037,resolvase,-,-,-,ko:K06400,-,-,-,-,ko00000,-,-,-,"Recombinase,Resolvase,Zn_ribbon_recom",NA,NA,NA
RCHGF003325,Uncategorized;,AENW01000007,null,"HMPREF9406_0184, EFR38679.1",NA,1.48,16.5,0.206,7.2,5.97e-13,5.97e-12,NA,recombinase,positive,414,138,-0.67536231884058,15619.6753,9.52105712890625,None,NA,(S) Function Unknown,-,S,908340.HMPREF9406_0184,1.64e-94,275,Recombinase,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RCHGF003326,Uncategorized;,AENW01000007,null,"HMPREF9406_0185, EFR38744.1",NA,1.53,124,0.24,6.38,1.74e-10,1.5e-9,NA,"resolvase, N-terminal domain protein",positive,1023,341,-0.670674486803519,39211.0852,8.49188232421875,None,K06400 - spoIVCA - site-specific DNA recombinase,(L) Replication and repair,-,L,908340.HMPREF9406_0185,1.6699999999999996e-249,684,resolvase,-,-,-,-,-,-,-,-,-,-,-,-,"Recombinase,Resolvase,Zn_ribbon_recom",NA,NA,NA
RCHGF003327,Uncategorized;,AENW01000007,null,"HMPREF9406_0186, EFR38701.1",NA,1.52,59.6,0.344,4.43,9.55e-6,4.76e-5,NA,hypothetical protein,positive,237,79,-0.691139240506329,9098.14089999999,4.67803955078125,None,NA,(L) Replication and repair,-,L,908340.HMPREF9406_0186,9.69e-46,147,recombinase activity,-,-,-,ko:K06400,-,-,-,-,ko00000,-,-,-,"Recombinase,Resolvase,Zn_ribbon_recom",NA,NA,NA
RCHGF003347,metabolic process;cellular process;localization;,AENW01000007,null,"HMPREF9406_0206, EFR38801.1","PTS system, 3-keto-L-gulonate specific IIA component (EC 2.7.1.69)",-1.1,7.24,0.266,-4.14,3.46e-5,1.54e-4,"PTS system, 3-keto-L-gulonate specific IIA component (EC 2.7.1.69)","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2",negative,489,163,-0.188343558282209,18331.9609,6.31707763671875,None,"K02821 - PTS-Ula-EIIA, ulaC, sgaA - PTS system, ascorbate-specific IIA component [EC:2.7.1.194] [2.7.1.194]",(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism; Ascorbate and aldarate metabolism; Metabolic pathways; Microbial metabolism in diverse environments; Phosphotransferase system (PTS),G,908340.HMPREF9406_0206,7.629999999999999e-112,321,"phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2",-,-,"2.7.1.194,2.7.1.197","ko:K02798,ko:K02821","ko00051,ko00053,ko01100,ko01120,ko02060,map00051,map00053,map01100,map01120,map02060","M00274,M00283,M00550","R02704,R07671","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1.12,4.A.2.1.2,4.A.2.1.24,4.A.2.1.5,4.A.7.1",-,-,PTS_EIIA_2,SSPTS,EnzymeIIA,fructose
RCHGF003354,Uncategorized;,AENW01000007,null,"HMPREF9406_0213, EFR38749.1",Nucleoside diphosphate kinase (EC 2.7.4.6),-1.42,331,0.229,-6.18,6.44e-10,5.27e-9,Nucleoside diphosphate kinase (EC 2.7.4.6),nucleoside diphosphate kinase domain protein,negative,480,160,-0.35875,17839.0525,6.28692626953125,None,NA,(F) Nucleotide metabolism and transport,Purine metabolism; Pyrimidine metabolism; Drug metabolism - other enzymes; Metabolic pathways; Biosynthesis of secondary metabolites; NA; MAPK signaling pathway - plant,F,908340.HMPREF9406_0213,1.4899999999999997e-112,323,"Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate",ndk,"GO:0003674,GO:0003824,GO:0004550,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006165,GO:0006220,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009132,GO:0009987,GO:0015949,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0019205,GO:0019637,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044464,GO:0046483,GO:0046939,GO:0055086,GO:0071704,GO:0072521,GO:0072527,GO:1901360,GO:1901564",2.7.4.6,ko:K00940,"ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016","M00049,M00050,M00052,M00053","R00124,R00139,R00156,R00330,R00570,R00722,R01137,R01857,R02093,R02326,R02331,R03530,R11894,R11895",RC00002,"ko00000,ko00001,ko00002,ko01000,ko04131",-,-,-,NDK,NA,NA,NA
RCHGF003355,Uncategorized;,AENW01000007,null,"HMPREF9406_0214, EFR38659.1",Methylenetetrahydrofolate reductase (EC 1.5.1.20) / 5-methyltetrahydrofolate--homocysteine methyltransferase homocysteine-binding subunit (EC 2.1.1.13),-1.08,658,0.285,-3.78,1.56e-4,6.16e-4,Methylenetetrahydrofolate reductase (EC 1.5.1.20) / 5-methyltetrahydrofolate--homocysteine methyltransferase homocysteine-binding subunit (EC 2.1.1.13),"bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase protein (EC 2.1.1.10)",negative,1761,587,-0.235264054514481,66540.8622000002,6.11126708984375,None,"K00297 - metF, MTHFR - methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20] [1.5.1.20]; K00547 - mmuM, BHMT2 - homocysteine S-methyltransferase [EC:2.1.1.10] [2.1.1.10]",(H) Coenzyme metabolis,Cysteine and methionine metabolism; One carbon pool by folate; Carbon fixation pathways in prokaryotes; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments; Carbon metabolism; Antifolate resistance,H,908340.HMPREF9406_0214,0,1181,homocysteine S-methyltransferase,-,-,"1.5.1.20,2.1.1.10","ko:K00297,ko:K00547","ko00270,ko00670,ko00720,ko01100,ko01110,ko01120,ko01200,ko01523,map00270,map00670,map00720,map01100,map01110,map01120,map01200,map01523",M00377,"R00650,R01224,R07168","RC00003,RC00035,RC00081","ko00000,ko00001,ko00002,ko01000",-,-,-,"MTHFR,S-methyl_trans",NA,NA,NA
RCHGF003356,Uncategorized;,AENW01000007,null,"HMPREF9406_0215, EFR38756.1",5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13),-1.03,376,0.158,-6.49,8.5e-11,7.49e-10,5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13),putative 5-methyltetrahydrofolate--homocysteine methyltransferase,negative,2358,786,0.004325699745547,85378.3819000004,5.10906982421875,None,"K00548 - metH, MTR - 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13] [2.1.1.13]",(E) Amino Acid metabolis and transport,Cysteine and methionine metabolism; Selenocompound metabolism; One carbon pool by folate; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids,E,908340.HMPREF9406_0215,0,1516,Methionine synthase,metH,-,2.1.1.13,ko:K00548,"ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230",M00017,"R00946,R09365","RC00035,RC00113,RC01241","ko00000,ko00001,ko00002,ko01000",-,-,-,"B12-binding,B12-binding_2,Pterin_bind,S-methyl_trans",NA,NA,NA
RCHGF003357,Uncategorized;,AENW01000007,null,"HMPREF9406_0216, EFR38655.1",5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13),-1.5,102,0.148,-10.1,4.81e-24,7.63e-23,5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13),"Vitamin B12 dependent methionine synthase, activation domain protein",negative,657,219,-0.201826484018265,24661.2739,8.08404541015625,None,"K00548 - metH, MTR - 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13] [2.1.1.13]",(E) Amino Acid metabolis and transport,Cysteine and methionine metabolism; Selenocompound metabolism; One carbon pool by folate; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of amino acids,E,908340.HMPREF9406_0216,1.4e-155,436,Vitamin B12 dependent methionine synthase activation,metH2,-,2.1.1.13,ko:K00548,"ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230",M00017,"R00946,R09365","RC00035,RC00113,RC01241","ko00000,ko00001,ko00002,ko01000",-,-,-,Met_synt_B12,NA,NA,NA
RCHGF003366,Uncategorized;,AENW01000007,null,"HMPREF9406_0225, EFR38670.1",NA,4.47,599,0.227,19.7,9.439999999999998e-87,5.21e-85,NA,LPXTG-motif cell wall anchor domain protein,negative,4821,1607,-0.544866210329807,177669.2994,5.16693115234375,None,K03332 - fruA - fructan beta-fructosidase [EC:3.2.1.80] [3.2.1.80],(G) Carbohydrate metabolism and transport,Fructose and mannose metabolism,G,908340.HMPREF9406_0225,0,3172,Glycosyl hydrolases family 32 N-terminal domain,-,-,3.2.1.80,ko:K03332,"ko00051,map00051",-,R00879,-,"ko00000,ko00001,ko01000",-,-,-,"Big_2,CW_binding_1,Cadherin-like,DUF1080,Flg_new,Glyco_hydro_32C,Glyco_hydro_32N",NA,NA,NA
RCHGF003368,Uncategorized;,AENW01000007,null,"HMPREF9406_0227, EFR38728.1",NA,-2.69,52.2,0.561,-4.8,1.58e-6,8.94e-6,NA,hypothetical protein,negative,153,51,0.647058823529412,5754.7865,6.22503662109375,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RCHGF003390,Uncategorized;,AENW01000007,null,"HMPREF9406_0249, EFR38722.1","Transcription antiterminator, BglG family",-1.58,39.5,0.263,-6,1.92e-9,1.52e-8,"Transcription antiterminator, BglG family","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2",negative,1956,652,-0.296012269938651,75824.9369000003,5.44927978515625,None,K03491 - licR - lichenan operon transcriptional antiterminator,(G) Carbohydrate metabolism and transport; (K) Transcription; (T) Signal Transduction,-,GKT,908340.HMPREF9406_0249,0,1269,PRD domain,-,-,-,ko:K02538,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_11,Mga,PRD,PTS_EIIA_2,PTS_IIB",NA,NA,NA
