"id","ERGO_Function","GenBank_Function","strand","length_nt","length_aa","GRAVY","Molecular_Weight","Iso_electric_Point","gene_name","Kegg_Orthology","COG_Category_description","KEGG_Pathway_names","COG_category_eggnog","seed_ortholog_eggnog","evalue_eggnog","score_eggnog","Description_eggnog","Preferred_name_eggnog","GOs_eggnog","EC_eggnog","KEGG_ko_eggnog","KEGG_Pathway_eggnog","KEGG_Module_eggnog","KEGG_Reaction_eggnog","KEGG_rclass_eggnog","BRITE_eggnog","KEGG_TC_eggnog","CAZy_eggnog","BiGG_Reaction_eggnog","PFAMs_eggnog","TransAAP_Transporter_Family","TransAAP_Subfamily","TransAAP_Substrate_Function"
"RVCYZ001493","Hypothetical protein","hypothetical protein","negative",247,82,"-1.7609756097561","9199.1177","10.7378540039063","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001495","Hypothetical membrane associated protein","DUF4234 domain-containing protein","negative",435,145,"0.240689655172414","16615.3833","9.22845458984375","None",,"(S) Function Unknown","-","S","552531.BIF_01667","4.75E-106","306","Domain of unknown function (DUF4234)","-","-","-","-","-","-","-","-","-","-","-","-","DUF4234","NA","NA","NA"
"RVCYZ001496","Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)","aminoglycoside phosphotransferase","positive",267,89,"-0.493258426966292","9755.7808","5.71331787109375","None",,"(F) Nucleotide metabolism and transport","-","F","31954.BPSP_0850","1.13E-26","105","Phosphotransferase enzyme family","-","-","2.7.1.95","ko:K00897","-","-","-","-","ko00000,ko01000,ko01504","-","-","-","APH","NA","NA","NA"
"RVCYZ001497","Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)","phosphotransferase","positive",531,177,"-0.355367231638418","20177.3124","5.02850341796875","None","K00897 - aphA - kanamycin kinase [EC:2.7.1.95] [2.7.1.95]","(F) Nucleotide metabolism and transport","-","F","552531.BIF_01665","4.46E-109","314","Phosphotransferase enzyme family","-","-","2.7.1.95","ko:K00897","-","-","-","-","ko00000,ko01000,ko01504","-","-","-","APH","NA","NA","NA"
"RVCYZ001498","Thermostable beta-glucosidase B (EC 3.2.1.21)","glycoside hydrolase family 3 C-terminal domain-containing protein","positive",2247,749,"-0.181308411214953","81407.6644000005","4.77777099609375","None","K05349 - bglX - beta-glucosidase [EC:3.2.1.21] [3.2.1.21]","(G) Carbohydrate metabolism and transport","Cyanoamino acid metabolism; Starch and sucrose metabolism; Phenylpropanoid biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites","G","552531.BIF_01664","0","1508","Glycosyl hydrolase family 3 N-terminal domain protein","bglB","-","3.2.1.21","ko:K05349","ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110","-","R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040","RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248","ko00000,ko00001,ko01000","-","GH3","-","Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C","NA","NA","NA"
"RVCYZ001499","2,5-diketo-D-gluconic acid reductase (EC 1.1.1.274)","aldo/keto reductase","negative",648,216,"-0.373611111111111","24591.4416","5.15301513671875","None",,"(S) Function Unknown","-","S","552531.BIF_01663","6.38E-154","432","Aldo/keto reductase family","-","-","1.1.1.346","ko:K06221","-","-","R08878","RC00089","ko00000,ko01000","-","-","-","Aldo_ket_red","NA","NA","NA"
"RVCYZ001500","2,5-diketo-D-gluconic acid reductase (EC 1.1.1.274)","aldo/keto reductase","negative",246,82,"0.018292682926829","8823.8681","4.49884033203125","None",,"(S) Function Unknown","-","S","797515.HMPREF9103_01461","1.14E-30","116","reductase","akr5f","-","1.1.1.346","ko:K06221","-","-","R08878","RC00089","ko00000,ko01000","-","-","-","Aldo_ket_red","NA","NA","NA"
"RVCYZ001501","Transcriptional regulators, LysR family","LysR family transcriptional regulator","positive",888,296,"-0.335810810810811","33804.7776","5.06427001953125","None",,"(K) Transcription","-","K","552531.BIF_01662","1.46E-210","583","Bacterial regulatory helix-turn-helix protein, lysR family","-","-","-","-","-","-","-","-","-","-","-","-","HTH_1,LysR_substrate","NA","NA","NA"
"RVCYZ001502","MazF protein","type II toxin-antitoxin system PemK/MazF family toxin (EC 3.1.-.-)","negative",381,127,"-0.025196850393701","13830.7249","6.02276611328125","None","K07171 - mazF, ndoA, chpA - mRNA interferase MazF [EC:3.1.-.-] [3.1.-.-]","(T) Signal Transduction","-","T","552531.BIF_02040","1.01E-86","258","Toxic component of a toxin-antitoxin (TA) module","-","-","-","ko:K07171","-","-","-","-","ko00000,ko01000,ko02048","-","-","-","PemK_toxin","NA","NA","NA"
"RVCYZ001503","MazE protein","AbrB/MazE/SpoVT family DNA-binding domain-containing protein","negative",258,86,"-0.409302325581395","9359.6474","8.92840576171875","None","K07172 - mazE, chpAI - antitoxin MazE","(K) Transcription","-","K","1437609.BCAL_2006","5.7E-30","108","SpoVT / AbrB like domain","-","-","-","-","-","-","-","-","-","-","-","-","MazE_antitoxin","NA","NA","NA"
"RVCYZ001504",,"hypothetical protein","positive",147,49,"-0.371428571428571","5181.5775","4.52911376953125","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001505","DNA damage inducible protein yafQ","type II toxin-antitoxin system YafQ family toxin","positive",228,76,"-0.268421052631579","8265.2549","6.54656982421875","None","K19157 - yafQ - mRNA interferase YafQ [EC:3.1.-.-] [3.1.-.-]","(S) Function Unknown","-","S","552531.BIF_01661","1.06E-52","165","Bacterial toxin of type II toxin-antitoxin system, YafQ","-","-","-","ko:K19157","-","-","-","-","ko00000,ko01000,ko02048","-","-","-","YafQ_toxin","NA","NA","NA"
"RVCYZ001506","Hypothetical protein","hypothetical protein","negative",201,67,"-0.265671641791045","7121.7909","4.03631591796875","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001507","Hypothetical protein","hypothetical protein","positive",1086,362,"-0.454419889502762","40937.5970000001","7.32489013671875","None",,"NA","-","-","552531.BIF_01659","1.76E-272","749","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001508","Hypothetical cytosolic protein","hypothetical protein","positive",2133,711,"-0.447819971870603","80411.9719000005","5.51702880859375","None",,"NA","-","-","552531.BIF_01658","0","1384","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001509","Hypothetical protein","hypothetical protein","positive",579,193,"0.006735751295337","21315.2287","5.31842041015625","None",,"NA","-","-","552531.BIF_02041","1.94E-143","404","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001510","Hypothetical membrane associated protein","hypothetical protein","negative",2421,807,"-0.171251548946717","88010.6438000007","6.16510009765625","None",,"NA","-","-","552531.BIF_01700","0","1513","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001511","Hypothetical protein","PmeII family type II restriction endonuclease","positive",855,285,"-0.685263157894737","32326.5191","5.44671630859375","None",,"(S) Function Unknown","-","S","1384484.AEQU_2083","1.1E-62","206","Type II restriction endonuclease EcoO109I","-","-","-","-","-","-","-","-","-","-","-","-","RE_EcoO109I","NA","NA","NA"
"RVCYZ001512","DNA-cytosine methyltransferase (EC 2.1.1.37)","DNA cytosine methyltransferase","negative",1359,453,"-0.431346578366446","51154.3657","6.23944091796875","None","K00558 - DNMT1, dcm - DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37] [2.1.1.37]","(H) Coenzyme metabolis","Cysteine and methionine metabolism; Metabolic pathways; MicroRNAs in cancer","H","552531.BIF_01698","0","936","C-5 cytosine-specific DNA methylase","-","-","2.1.1.37","ko:K00558","ko00270,ko01100,ko05206,map00270,map01100,map05206","M00035","R04858","RC00003,RC00332","ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036","-","-","-","DNA_methylase,HTH_17,MerR,MerR_1","NA","NA","NA"
"RVCYZ001513","Transporter","transporter","negative",1014,338,"0.792307692307693","38335.3468","9.02935791015625","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001514","Hypothetical protein","hypothetical protein","negative",339,113,"-0.476106194690266","12815.1937","4.97125244140625","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001515","Pyrophosphohydrolase, MazG family","nucleotide pyrophosphohydrolase","positive",321,107,"-0.482242990654206","12269.6367","4.53375244140625","None",,"(S) Function Unknown","-","S","552531.BIF_01697","5.19E-73","219","MazG-like family","-","-","-","-","-","-","-","-","-","-","-","-","MazG-like","NA","NA","NA"
"RVCYZ001516","Hypothetical protein","hypothetical protein","negative",267,89,"-0.353932584269663","10299.3657","4.45880126953125","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001517","Hypothetical protein","hypothetical protein","negative",273,91,"-0.318681318681319","10415.8867","5.42144775390625","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001518","Hypothetical protein","hypothetical protein","negative",225,75,"-0.321333333333333","8314.1651","4.30877685546875","None",,"NA","-","-","31954.BPSP_0852","2.53E-30","108","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001519","Hypothetical membrane associated protein","hypothetical protein","negative",633,211,"-0.188151658767772","22428.9576","4.60028076171875","None",,"NA","-","-","552531.BIF_01695","5.23E-144","407","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001520","NADPH-dependent FMN reductase family protein","NADPH-dependent FMN reductase (EC 1.-.-.-)","negative",597,199,"-0.135678391959799","22120.0546","4.89019775390625","None","K19784 - chrR, NQR - chromate reductase, NAD(P)H dehydrogenase (quinone)","(S) Function Unknown","-","S","552531.BIF_01694","5.12E-139","393","NADPH-dependent FMN reductase","-","-","-","ko:K19784","-","-","-","-","ko00000","-","-","-","FMN_red","NA","NA","NA"
"RVCYZ001521","Hypothetical membrane associated protein","hypothetical protein","negative",912,304,"0.333881578947368","33931.9065","5.26483154296875","None",,"NA","-","-","552531.BIF_01693","1.79E-214","592","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001522","Methyltransferase (EC 2.1.1.-)","methyltransferase domain-containing protein","negative",753,251,"-0.413147410358566","28232.0835","4.51165771484375","None",,"(Q) Secondary Structure","-","Q","552531.BIF_01692","2.44E-191","531","ubiE/COQ5 methyltransferase family","-","-","-","-","-","-","-","-","-","-","-","-","Methyltransf_11","NA","NA","NA"
"RVCYZ001523","Excinuclease ABC subunit A","excinuclease ABC subunit UvrA","negative",2499,833,"-0.122569027611045","89735.5176000006","5.80413818359375","None","K03701 - uvrA - excinuclease ABC subunit A","(L) Replication and repair","Nucleotide excision repair","L","552531.BIF_01691","0","1664","The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 uvrA and 2 uvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by uvrB, the uvrA molecules dissociate","uvrA3","-","-","ko:K03701","ko03420,map03420","-","-","-","ko00000,ko00001,ko03400","-","-","-","ABC_tran","NA","NA","NA"
"RVCYZ001524","Hypothetical transcriptional regulatory protein","DNA-binding protein","positive",564,188,"-0.41968085106383","21308.0873","9.65802001953125","None",,"(K) Transcription","Homologous recombination","K","552531.BIF_02048","1.41E-122","351","Putative ATP-dependent DNA helicase recG C-terminal","-","-","3.6.4.12","ko:K03655","ko03440,map03440","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","AlbA_2,HATPase_c_4,HTH_24","NA","NA","NA"
"RVCYZ001525","Hypothetical transcriptional regulatory protein","ATP-binding protein","positive",840,280,"-0.311071428571429","30886.5066","7.18328857421875","None","K03655 - recG - ATP-dependent DNA helicase RecG [EC:3.6.4.12] [3.6.4.12]","(K) Transcription","Homologous recombination","K","552531.BIF_01689","6.65E-198","548","Putative ATP-dependent DNA helicase recG C-terminal","-","-","3.6.4.12","ko:K03655","ko03440,map03440","-","-","-","ko00000,ko00001,ko01000,ko03400","-","-","-","AlbA_2,HATPase_c_4,HTH_24","NA","NA","NA"
"RVCYZ001526","Hypothetical cytosolic protein","glycerophosphodiester phosphodiesterase","positive",423,141,"-0.362411347517731","15843.5782","5.24029541015625","None",,"NA","-","-","552531.BIF_01688","2.87E-101","293","-","-","-","-","-","-","-","-","-","-","-","-","-","-","NA","NA","NA"
"RVCYZ001527","Zinc metalloprotease (EC 3.4.24.-)","SprT family zinc-dependent metalloprotease (EC 3.4.-.-)","negative",762,254,"-0.66259842519685","29532.5316","10.5221557617188","None","K07043 - K07043 - uncharacterized protein","(S) Function Unknown","-","S","552531.BIF_01551","4.87E-187","519","Protein of unknown function DUF45","-","-","-","ko:K07043","-","-","-","-","ko00000","-","-","-","DUF45","NA","NA","NA"
"RVCYZ001528","Hypothetical cytosolic protein","hypothetical protein","negative",273,91,"-0.018681318681319","10418.1192","8.98883056640625","None",,"(S) Function Unknown","-","S","552531.BIF_01552","1.39E-63","194","A circularly permuted ATPgrasp","gcs2","GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944","-","ko:K06048","-","-","-","-","ko00000,ko01000","-","-","-","Alpha-E,CP_ATPgrasp_1,CP_ATPgrasp_2,GCS2","NA","NA","NA"
"RVCYZ001529","Large-conductance mechanosensitive channel","large conductance mechanosensitive channel protein MscL","negative",498,166,"0.373493975903614","17525.0241","4.52691650390625","mscL","K03282 - mscL - large conductance mechanosensitive channel","(M) Cell wall/membrane/envelop biogenesis","-","M","552531.BIF_01553","1.39E-95","280","Channel that opens in response to stretch forces in the membrane lipid bilayer. May participate in the regulation of osmotic pressure changes within the cell","mscL","-","-","ko:K03282","-","-","-","-","ko00000,ko02000","1.A.22.1","-","-","MscL","MscL",,"large-conductance mechanosensitive ion channel"
"RVCYZ001530","Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78)","carbohydrate binding domain-containing protein","negative",1185,395,"-0.81012658227848","42611.5353000001","4.24932861328125","None",,"(G) Carbohydrate metabolism and transport","Fructose and mannose metabolism; Quorum sensing","G","552531.BIF_02200","3.89E-214","599","Glycosyl hydrolase family 26","-","-","3.2.1.78","ko:K01218","ko00051,ko02024,map00051,map02024","-","R01332","RC00467","ko00000,ko00001,ko01000","-","GH26","-","CBM_11,Glyco_hydro_26,SLH","NA","NA","NA"
"RVCYZ001531","Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78)","beta-mannosidase","negative",153,51,"-0.409803921568627","5326.9855","9.85870361328125","None",,"NA","-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"RVCYZ001532","Transporter, MFS superfamily","MFS transporter","positive",1320,440,"0.545454545454546","47461.5247000001","10.0914916992188","None","K10040 - peb1B, glnP, glnM - aspartate/glutamate/glutamine transport system permease protein","(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport; (P) Inorganic ion transport and metabolism","-","EGP","552531.BIF_01556","4.42E-307","838","Transporter major facilitator family protein","-","-","-","-","-","-","-","-","-","-","-","-","MFS_1","MFS",,"multidrug efflux"
"RVCYZ001533","NADP-specific glutamate dehydrogenase (EC 1.4.1.4)","NADP-specific glutamate dehydrogenase (EC 1.4.1.4)","positive",1344,448,"-0.268526785714286","49029.6411","5.04327392578125","gdhA","K00262 - E1.4.1.4, gdhA - glutamate dehydrogenase (NADP+) [EC:1.4.1.4] [1.4.1.4]","(E) Amino Acid metabolis and transport","Arginine biosynthesis; Alanine, aspartate and glutamate metabolism; Nitrogen metabolism; Metabolic pathways","E","552531.BIF_01557","0","901","Belongs to the Glu Leu Phe Val dehydrogenases family","gdhA","GO:0003674,GO:0003824,GO:0004353,GO:0004354,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006536,GO:0006537,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016638,GO:0016639,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","1.4.1.4","ko:K00262","ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100","-","R00248","RC00006,RC02799","ko00000,ko00001,ko01000","-","-","-","ELFV_dehydrog,ELFV_dehydrog_N","NA","NA","NA"
"RVCYZ001534","Conserved membrane protein (hemolysin III homolog)","hemolysin III family protein","positive",861,287,"0.450871080139372","32423.4157","10.2123413085938","None","K11068 - hlyIII - hemolysin III","(S) Function Unknown","-","S","552531.BIF_00841","3.7E-204","565","Haemolysin-III related","-","-","-","ko:K11068","-","-","-","-","ko00000,ko02042","-","-","-","HlyIII","NA","NA","NA"
"RVCYZ001535","VanZ family protein","VanZ family protein","negative",1119,373,"0.500000000000001","42615.8703000001","8.98223876953125","None","K02863 - RP-L1, MRPL1, rplA - large subunit ribosomal protein L1","NA","-","V","552531.BIF_00108","3.27E-279","762","VanZ like family","-","-","-","-","-","-","-","-","-","-","-","-","RDD,VanZ","NA","NA","NA"
"RVCYZ001536","Hypothetical membrane spanning protein","DUF3566 domain-containing protein","negative",534,178,"0.421348314606741","19101.0698","10.1416625976563","None","K02358 - tuf, TUFM - elongation factor Tu","(S) Function Unknown","-","S","552531.BIF_00814","2.65E-108","313","Transmembrane domain of unknown function (DUF3566)","-","GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944","-","-","-","-","-","-","-","-","-","-","DUF3566","NA","NA","NA"
"RVCYZ001537","DNA gyrase subunit A (EC 5.99.1.3)","DNA gyrase subunit A (EC 5.6.2.2)","negative",2760,920,"-0.40282608695652","102057.307300001","5.10174560546875","gyrA","K02469 - gyrA - DNA gyrase subunit A [EC:5.6.2.2] [5.6.2.2]","(L) Replication and repair","-","L","552531.BIF_01457","0","1801","A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner","gyrA","GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0008094,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0034335,GO:0042623,GO:0061505,GO:0140097","5.99.1.3","ko:K02469","-","-","-","-","ko00000,ko01000,ko03032,ko03400","-","-","-","DNA_gyraseA_C,DNA_topoisoIV","NA","NA","NA"
