id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ001324,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,atpA,"atpA, pgaptmp_001479, extdb:pgaptmp_001479",ATP synthase alpha chain (EC 3.6.3.14),-1.34,43800,0.146,-9.15,5.78e-20,3.04e-19,ATP synthase alpha chain (EC 3.6.3.14),F0F1 ATP synthase subunit alpha (EC 7.1.2.2),negative,1638,546,-0.222161172161172,58986.2356000002,5.29693603515625,atpA,"K02111 - ATPF1A, atpA - F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1] [7.1.2.2 7.2.2.1]",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01340,0,1066,Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit,atpA,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",3.6.3.14,ko:K02111,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N",F-ATPase,NA,protons
RVCYZ001325,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001480, extdb:pgaptmp_001480",ATP synthase delta chain (EC 3.6.3.14),-1.47,22500,0.135,-10.8,2.3100000000000002e-27,1.7600000000000002e-26,ATP synthase delta chain (EC 3.6.3.14),F0F1 ATP synthase subunit delta (EC 7.1.2.2),negative,831,277,-0.411552346570398,30995.7733,5.76165771484375,None,"K02113 - ATPF1D, atpH - F-type H+-transporting ATPase subunit delta",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01339,7.189999999999999e-196,543,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",atpH,"GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944",-,"ko:K02109,ko:K02113","ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,"ATP-synt_B,OSCP",F-ATPase,NA,protons
RVCYZ001326,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001481, extdb:pgaptmp_001481",ATP synthase B chain (EC 3.6.3.14),-1.59,7120,0.135,-11.8,6.599999999999999e-32,6.03e-31,ATP synthase B chain (EC 3.6.3.14),F0F1 ATP synthase subunit B (EC 7.1.2.2),negative,525,175,-0.236571428571429,19271.6189,4.95245361328125,None,"K02109 - ATPF0B, atpF - F-type H+-transporting ATPase subunit b",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01338,2.7099999999999998e-95,280,"Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)",atpF,-,-,ko:K02109,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt_B,F-ATPase,NA,protons
RVCYZ001327,Uncategorized;,NODE_8_length_105766_cov_39.018601,atpE,"atpE, pgaptmp_001482, extdb:pgaptmp_001482",ATP synthase C chain (EC 3.6.3.14),-2.31,3520,0.17,-13.6,6.689999999999999e-42,1.1199999999999999e-40,ATP synthase C chain (EC 3.6.3.14),ATP synthase F0 subunit C (EC 7.1.2.2),negative,228,76,1.09868421052632,7831.2384,4.58428955078125,atpE,"K02110 - ATPF0C, atpE - F-type H+-transporting ATPase subunit c",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,1690.BPSG_0746,2.5399999999999998e-42,139,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",atpE,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600",-,ko:K02110,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt_C,F-ATPase,NA,protons
RVCYZ001328,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,atpB,"atpB, pgaptmp_001483, extdb:pgaptmp_001483",ATP synthase A chain (EC 3.6.3.14),-1.37,8920,0.137,-10,1.4599999999999998e-23,9.139999999999999e-23,ATP synthase A chain (EC 3.6.3.14),F0F1 ATP synthase subunit A (EC 7.1.2.2),negative,810,270,0.908148148148149,30279.1109,5.74017333984375,atpB,"K02108 - ATPF0A, atpB - F-type H+-transporting ATPase subunit a",(C) Energy production and conversion,Oxidative phosphorylation; Photosynthesis; Metabolic pathways,C,552531.BIF_01337,3.5399999999999997e-188,523,it plays a direct role in the translocation of protons across the membrane,atpB,-,-,ko:K02108,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko03110",3.A.2.1,-,-,ATP-synt_A,F-ATPase,NA,protons
RVCYZ001330,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001485, extdb:pgaptmp_001485",Multidrug resistance protein B,-1.03,11000,0.12,-8.62,6.75e-18,3.18e-17,Multidrug resistance protein B,MFS transporter,negative,1428,476,0.833193277310926,49930.5713,6.64935302734375,None,NA,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport; (P) Inorganic ion transport and metabolism,-,EGP,552531.BIF_00289,0,897,Major Facilitator Superfamily,-,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr",MFS,NA,multidrug efflux
RVCYZ001331,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001486, extdb:pgaptmp_001486",Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1),-1.46,11100,0.123,-11.9,1.42e-32,1.3499999999999998e-31,Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1),nucleoside hydrolase,negative,939,313,0.024281150159745,33995.8008,5.11761474609375,None,K01239 - iunH - purine nucleosidase [EC:3.2.2.1] [3.2.2.1],(F) Nucleotide metabolism and transport,Purine metabolism; Pyrimidine metabolism; Nicotinate and nicotinamide metabolism; Metabolic pathways,F,552531.BIF_01895,6.659999999999999e-235,645,Inosine-uridine preferring nucleoside hydrolase,rihB,-,"3.2.2.1,3.2.2.8","ko:K01239,ko:K01250,ko:K10213","ko00230,ko00240,ko00760,ko01100,map00230,map00240,map00760,map01100",-,"R01245,R01273,R01677,R01770,R02137,R02143","RC00033,RC00063,RC00122,RC00318,RC00485","ko00000,ko00001,ko01000",-,-,-,IU_nuc_hydro,NA,NA,NA
RVCYZ001336,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001492, extdb:pgaptmp_001492",Replication protein,1.1,222,0.226,4.87,1.1e-6,2.21e-6,Replication protein,Rep family protein,positive,786,262,-1.09732824427481,31128.3359,9.73321533203125,None,NA,(S) Function Unknown,-,S,552531.BIF_00873,8.159999999999999e-159,450,Plasmid replication protein,-,-,-,-,-,-,-,-,-,-,-,-,Rep_2,NA,NA,NA
RVCYZ001337,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001493, extdb:pgaptmp_001493",Modification methylase EcoRI (EC 2.1.1.72),-1.03,784,0.13,-7.88,3.33e-15,1.32e-14,Modification methylase EcoRI (EC 2.1.1.72),DUF262 domain-containing protein,negative,1116,372,-0.75510752688172,43548.2717,4.99090576171875,None,NA,(L) Replication and repair,-,L,552531.BIF_00872,1.39e-284,775,HNH endonuclease,-,-,-,-,-,-,-,-,-,-,-,-,"DUF262,HNH",NA,NA,NA
RVCYZ001340,metabolic process;cellular process;response to stimulus;,NODE_8_length_105766_cov_39.018601,frc,"frc, pgaptmp_001496, extdb:pgaptmp_001496",Formyl-coenzyme A transferase (EC 2.8.3.16),-2.07,34400,0.146,-14.1,2.16e-45,4.29e-44,Formyl-coenzyme A transferase (EC 2.8.3.16),formyl-CoA transferase (EC 2.8.3.16),positive,1329,443,-0.420316027088036,48904.6213,5.03350830078125,frc,K07749 - frc - formyl-CoA transferase [EC:2.8.3.16] [2.8.3.16],(C) Energy production and conversion,Toluene degradation; Metabolic pathways; Microbial metabolism in diverse environments; Degradation of aromatic compounds,C,552531.BIF_01176,0,914,Involved in the catabolism of oxalate and in the adapatation to low pH via the induction of the oxalate-dependent acid tolerance response (ATR). Catalyzes the transfer of the CoA moiety from formyl-CoA to oxalate,frc,-,"2.8.3.15,2.8.3.16","ko:K07544,ko:K07749","ko00623,ko01100,ko01120,ko01220,map00623,map01100,map01120,map01220",M00418,R05588,"RC00014,RC00137","ko00000,ko00001,ko00002,ko01000",-,-,-,CoA_transf_3,NA,NA,NA
RVCYZ001342,cellular process;localization;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001498, extdb:pgaptmp_001498",Auxin efflux carrier family protein,-1.62,32200,0.123,-13.1,2.94e-39,4.01e-38,Auxin efflux carrier family protein,AEC family transporter,negative,1101,367,0.744959128065395,39348.4924,8.98626708984375,None,K07088 - K07088 - uncharacterized protein,(S) Function Unknown,-,S,35760.BCHO_0618,5.909999999999999e-222,617,Membrane transport protein,-,-,-,ko:K07088,-,-,-,-,ko00000,-,-,-,Mem_trans,AEC,NA,unknown substrate
RVCYZ001343,metabolic process;cellular process;response to stimulus;,NODE_8_length_105766_cov_39.018601,oxc,"oxc, pgaptmp_001499, extdb:pgaptmp_001499",Oxalyl-CoA decarboxylase (EC 4.1.1.8),-1.39,42100,0.119,-11.7,1.6899999999999998e-31,1.52e-30,Oxalyl-CoA decarboxylase (EC 4.1.1.8),oxalyl-CoA decarboxylase (EC 4.1.1.8),negative,1770,590,-0.113898305084746,63359.3056000001,4.83331298828125,oxc,K01577 - oxc - oxalyl-CoA decarboxylase [EC:4.1.1.8] [4.1.1.8],(E) Amino Acid metabolis and transport; (H) Coenzyme metabolis,Glyoxylate and dicarboxylate metabolism; Metabolic pathways,EH,552531.BIF_00592,0,1194,"Thiamine pyrophosphate enzyme, central domain",oxc,-,4.1.1.8,ko:K01577,"ko00630,ko01100,map00630,map01100",-,R01908,RC00620,"ko00000,ko00001,ko01000",-,-,iNJ661.Rv0118c,"TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N",NA,NA,NA
RVCYZ001348,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001504, extdb:pgaptmp_001504",Inorganic pyrophosphatase (EC 3.6.1.1),-1.92,7000,0.125,-15.3,7.18e-53,2.18e-51,Inorganic pyrophosphatase (EC 3.6.1.1),inorganic diphosphatase,positive,507,169,-0.433727810650888,18984.1684,4.54266357421875,None,K01507 - ppa - inorganic pyrophosphatase [EC:3.6.1.1] [3.6.1.1],(C) Energy production and conversion,Oxidative phosphorylation,C,552531.BIF_01115,3.01e-120,343,Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions,ppa,"GO:0000287,GO:0003674,GO:0003824,GO:0004427,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0043167,GO:0043169,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0071944",3.6.1.1,ko:K01507,"ko00190,map00190",-,-,-,"ko00000,ko00001,ko01000",-,-,iNJ661.Rv3628,Pyrophosphatase,NA,NA,NA
RVCYZ001363,Uncategorized;,NODE_8_length_105766_cov_39.018601,gatC,"gatC, pgaptmp_001519, extdb:pgaptmp_001519",Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (EC 6.3.5.-),-1.87,1700,0.13,-14.3,1.29e-46,2.9299999999999997e-45,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (EC 6.3.5.-),Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,negative,294,98,0.005102040816327,10511.7032,4.04034423828125,gatC,"K02435 - gatC, GATC - aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7] [6.3.5.6 6.3.5.7]",(J) Translation,Aminoacyl-tRNA biosynthesis; Metabolic pathways,J,1688.BCUN_1740,4.05e-53,169,Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln),gatC,"GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944","6.3.5.6,6.3.5.7",ko:K02435,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,Glu-tRNAGln,NA,NA,NA
RVCYZ001372,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001528, extdb:pgaptmp_001528",Cell surface protein,-1.9,19100,0.132,-14.4,4.15e-47,9.879999999999999e-46,Cell surface protein,isopeptide-forming domain-containing fimbrial protein,negative,1680,560,-0.001785714285714,57732.9499000001,5.00885009765625,None,K01997 - livH - branched-chain amino acid transport system permease protein,(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_00999,0,1055,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"GramPos_pilinBB,Gram_pos_anchor",NA,NA,NA
RVCYZ001373,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001529, extdb:pgaptmp_001529",Collagen adhesion protein,-1.03,13800,0.139,-7.45,9.36e-14,3.36e-13,Collagen adhesion protein,VWA domain-containing protein,negative,2637,879,-0.463708759954492,94622.1984000006,4.89581298828125,None,NA,(Q) Secondary Structure,-,Q,552531.BIF_00998,0,1725,von Willebrand factor (vWF) type A domain,-,-,-,-,-,-,-,-,-,-,-,-,"Cna_B,FctA,VWA,VWA_2",NA,NA,NA
RVCYZ001374,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001530, extdb:pgaptmp_001530",Sortase,1.17,1590,0.12,9.71,2.62e-22,1.57e-21,Sortase,class C sortase,negative,1026,342,-0.15906432748538,37187.9797,9.62713623046875,None,K07284 - srtA - sortase A [EC:3.4.22.70] [3.4.22.70],(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_01042,5.469999999999999e-241,663,Sortase family,-,-,3.4.22.70,ko:K07284,-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,Sortase,NA,NA,NA
RVCYZ001399,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,pgaptmp_001555,Transposase family protein,1.12,1070,0.233,4.79,1.7e-6,3.34e-6,Transposase family protein,IS1249 family transposase,positive,1160,386,None,None,None,None,NA,(L) Replication and repair,-,L,1437603.BMON_1684,4.649999999999999e-37,145,Transposase and inactivated derivatives,tnp3503b,-,-,-,-,-,-,-,-,-,-,-,Transposase_mut,NA,NA,NA
RVCYZ001420,cellular process;localization;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001577, extdb:pgaptmp_001577","Multidrug/protein/lipid ABC transporter family, ATP-binding and permease protein",1.11,3130,0.151,7.33,2.22e-13,7.8e-13,"Multidrug/protein/lipid ABC transporter family, ATP-binding and permease protein",ABC transporter ATP-binding protein,negative,1794,598,-0.078929765886288,67239.2151000003,5.70855712890625,None,"K06147 - ABCB-BAC - ATP-binding cassette, subfamily B, bacterial",NA,-,V,552531.BIF_02195,0,1185,ABC transporter,-,-,-,ko:K06147,-,-,-,-,"ko00000,ko02000","3.A.1.106,3.A.1.109,3.A.1.21",-,-,"ABC_membrane,ABC_tran",ABC,membrane,multidrug
RVCYZ001430,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001588, extdb:pgaptmp_001588","Transcriptional regulator, TetR family",1,898,0.134,7.49,6.63e-14,2.42e-13,"Transcriptional regulator, TetR family",TetR/AcrR family transcriptional regulator,negative,636,212,-0.24811320754717,23608.7953,4.90960693359375,None,K03071 - secB - preprotein translocase subunit SecB,(K) Transcription,-,K,552531.BIF_01608,4.709999999999999e-146,412,"Bacterial regulatory proteins, tetR family",-,-,-,-,-,-,-,-,-,-,-,-,"TetR_C_6,TetR_N",NA,NA,NA
RVCYZ001440,localization;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001598, extdb:pgaptmp_001598",Maltose transport system permease protein malG,-1.01,10300,0.145,-6.97,3.12e-12,1.01e-11,Maltose transport system permease protein malG,sugar ABC transporter permease,negative,966,322,0.568944099378882,36625.8447,9.05023193359375,None,K15772 - ganQ - arabinogalactan oligomer / maltooligosaccharide transport system permease protein,(G) Carbohydrate metabolism and transport,ABC transporters,G,552531.BIF_01618,2.2899999999999998e-226,624,Binding-protein-dependent transport system inner membrane component,malG,-,-,ko:K15772,"ko02010,map02010",M00491,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1.16,3.A.1.1.2",-,-,BPD_transp_1,ABC,membrane,sugar (maltose)
RVCYZ001447,cellular process;localization;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001605, extdb:pgaptmp_001605",Sugar transport system permease protein,-1.52,6930,0.15,-10.2,2.45e-24,1.5899999999999998e-23,Sugar transport system permease protein,sugar ABC transporter permease,negative,852,284,0.742253521126761,31764.4223,9.35772705078125,None,K10118 - msmF - raffinose/stachyose/melibiose transport system permease protein,(G) Carbohydrate metabolism and transport,ABC transporters,G,552531.BIF_00746,1.1e-199,554,Binding-protein-dependent transport system inner membrane component,msmF,-,-,ko:K10118,"ko02010,map02010",M00196,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.1.28,-,-,BPD_transp_1,ABC,membrane,sugar
RVCYZ001449,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001607, extdb:pgaptmp_001607",Maltose/maltodextrin-binding protein,-1.29,26200,0.152,-8.54,1.37e-17,6.27e-17,Maltose/maltodextrin-binding protein,ABC transporter substrate-binding protein,negative,1332,444,-0.536711711711711,48592.6722000001,4.98541259765625,None,K10117 - msmE - raffinose/stachyose/melibiose transport system substrate-binding protein,(G) Carbohydrate metabolism and transport,ABC transporters,G,552531.BIF_00469,8.24e-305,840,Bacterial extracellular solute-binding protein,amyE,-,-,ko:K10117,"ko02010,map02010",M00196,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.1.28,-,-,SBP_bac_8,ABC,binding protein,sugar
RVCYZ001455,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001613, extdb:pgaptmp_001613",Multidrug resistance protein B,1.65,1650,0.153,10.8,2.35e-27,1.78e-26,Multidrug resistance protein B,drug:proton antiporter,negative,588,196,0.760714285714286,21166.8259,9.41058349609375,None,NA,(E) Amino Acid metabolis and transport; (G) Carbohydrate metabolism and transport; (P) Inorganic ion transport and metabolism,-,EGP,552531.BIF_01686,9.499999999999999e-129,367,Major facilitator Superfamily,iolT,-,-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr",MFS,NA,multidrug efflux (EmrB/QacA subfamily)
RVCYZ001465,metabolic process;cellular process;,NODE_10_length_57845_cov_42.835580,null,"pgaptmp_000009, extdb:pgaptmp_000009",4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148),1.36,1880,0.0915,14.8,7.5900000000000005e-50,2.0399999999999998e-48,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148),4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,negative,954,318,0.034276729559749,32998.7141,5.16021728515625,None,K00919 - ispE - 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148] [2.7.1.148],(F) Nucleotide metabolism and transport,Terpenoid backbone biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; NA,F,552531.BIF_01675,1.4399999999999996e-227,627,Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol,ispE,"GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0040007,GO:0044237,GO:0050515",2.7.1.148,ko:K00919,"ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130",M00096,R05634,"RC00002,RC01439","ko00000,ko00001,ko00002,ko01000",-,-,-,"GHMP_kinases_C,GHMP_kinases_N",NA,NA,NA
RVCYZ001466,metabolic process;cellular process;response to stimulus;,NODE_10_length_57845_cov_42.835580,rsmA,"rsmA, pgaptmp_000010, extdb:pgaptmp_000010",Dimethyladenosine transferase (EC 2.1.1.182),1.08,2470,0.0748,14.4,5.49e-47,1.28e-45,Dimethyladenosine transferase (EC 2.1.1.182),16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA (EC 2.1.1.182),negative,891,297,-0.069360269360269,31984.1885,6.20867919921875,rsmA,K02528 - ksgA - 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182] [2.1.1.182],(J) Translation,-,J,552531.BIF_01676,1.13e-208,578,Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits,ksgA,"GO:0000154,GO:0000179,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.182,ko:K02528,-,-,R10716,"RC00003,RC03257","ko00000,ko01000,ko03009",-,-,-,RrnaAD,NA,NA,NA
