id,Category,Locus,Gene Name,Aliases,Assigned Function,deseq2_log2_FC,Avg. Expression,lfc SE,wald stat,p-value,deseq2_q_value,ERGO_Function,GenBank_Function,strand,length_nt,length_aa,GRAVY,Molecular_Weight,Iso_electric_Point,gene_name,Kegg_Orthology,COG_Category_description,KEGG_Pathway_names,COG_category_eggnog,seed_ortholog_eggnog,evalue_eggnog,score_eggnog,Description_eggnog,Preferred_name_eggnog,GOs_eggnog,EC_eggnog,KEGG_ko_eggnog,KEGG_Pathway_eggnog,KEGG_Module_eggnog,KEGG_Reaction_eggnog,KEGG_rclass_eggnog,BRITE_eggnog,KEGG_TC_eggnog,CAZy_eggnog,BiGG_Reaction_eggnog,PFAMs_eggnog,TransAAP_Transporter_Family,TransAAP_Subfamily,TransAAP_Substrate_Function
RVCYZ001346,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001502, extdb:pgaptmp_001502",Hypothetical protein,-1.2,2090,0.14,-8.58,9.25e-18,2.32e-17,Hypothetical protein,hypothetical protein,negative,2094,698,-0.428223495702005,75946.4827000004,5.31719970703125,None,"K01834 - PGAM, gpmA - 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11] [5.4.2.11]; K02050 - ABC.SN.P - NitT/TauT family transport system permease protein",(K) Transcription,-,K,552531.BIF_01518,0,1394,RNA polymerase II activating transcription factor binding,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001348,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001504, extdb:pgaptmp_001504",Inorganic pyrophosphatase (EC 3.6.1.1),2.76,7000,0.112,24.6,5.24e-134,2.91e-132,Inorganic pyrophosphatase (EC 3.6.1.1),inorganic diphosphatase,positive,507,169,-0.433727810650888,18984.1684,4.54266357421875,None,K01507 - ppa - inorganic pyrophosphatase [EC:3.6.1.1] [3.6.1.1],(C) Energy production and conversion,Oxidative phosphorylation,C,552531.BIF_01115,3.01e-120,343,Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions,ppa,"GO:0000287,GO:0003674,GO:0003824,GO:0004427,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0043167,GO:0043169,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0071944",3.6.1.1,ko:K01507,"ko00190,map00190",-,-,-,"ko00000,ko00001,ko01000",-,-,iNJ661.Rv3628,Pyrophosphatase,NA,NA,NA
RVCYZ001353,metabolic process;cellular process;biological regulation;,NODE_8_length_105766_cov_39.018601,valS,"valS, pgaptmp_001509, extdb:pgaptmp_001509",Valyl-tRNA synthetase (EC 6.1.1.9),1.33,13700,0.0865,15.4,2.44e-53,1.69e-52,Valyl-tRNA synthetase (EC 6.1.1.9),valine--tRNA ligase (EC 6.1.1.9),positive,2790,930,-0.538924731182793,104810.812100001,5.16046142578125,valS,"K01873 - VARS, valS - valyl-tRNA synthetase [EC:6.1.1.9] [6.1.1.9]",(J) Translation,Aminoacyl-tRNA biosynthesis,J,552531.BIF_00854,0,1926,"amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner",valS,-,6.1.1.9,ko:K01873,"ko00970,map00970","M00359,M00360",R03665,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,"Anticodon_1,tRNA-synt_1",NA,NA,NA
RVCYZ001354,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001510, extdb:pgaptmp_001510","Transcriptional regulator, AsnC family",1.27,2210,0.0836,15.2,3.42e-52,2.31e-51,"Transcriptional regulator, AsnC family",Lrp/AsnC family transcriptional regulator,positive,477,159,-0.20503144654088,17682.7615,5.58636474609375,None,"K03719 - lrp - Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",(K) Transcription,-,K,552531.BIF_00197,8.139999999999998e-107,310,helix_turn_helix ASNC type,lrp_3,-,-,ko:K03719,-,-,-,-,"ko00000,ko03000,ko03036",-,-,-,"AsnC_trans_reg,HTH_24,HTH_AsnC-type",NA,NA,NA
RVCYZ001361,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,gatB,"gatB, pgaptmp_001517, extdb:pgaptmp_001517",Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (EC 6.3.5.-),1.12,7050,0.103,10.9,9.55e-28,3.41e-27,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (EC 6.3.5.-),Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,negative,1497,499,-0.424649298597194,55094.9224000001,5.28411865234375,gatB,"K02434 - gatB, PET112 - aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7] [6.3.5.6 6.3.5.7]",(J) Translation,Aminoacyl-tRNA biosynthesis; Metabolic pathways,J,552531.BIF_00924,0,989,Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln),gatB,"GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016070,GO:0016874,GO:0016879,GO:0016884,GO:0019752,GO:0034641,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044464,GO:0046483,GO:0050567,GO:0070681,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564","6.3.5.6,6.3.5.7",ko:K02434,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,"GatB_N,GatB_Yqey",NA,NA,NA
RVCYZ001362,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,gatA,"gatA, pgaptmp_001518, extdb:pgaptmp_001518",Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A (EC 6.3.5.-),1.14,7700,0.105,10.8,2.4100000000000003e-27,8.530000000000001e-27,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A (EC 6.3.5.-),Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,negative,1542,514,-0.100583657587549,54854.8744000001,4.87628173828125,gatA,"K02433 - gatA, QRSL1 - aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7] [6.3.5.6 6.3.5.7]",(F) Nucleotide metabolism and transport,Aminoacyl-tRNA biosynthesis; Metabolic pathways,F,552531.BIF_00447,0,997,Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln),gatA,"GO:0008150,GO:0040007","6.3.5.6,6.3.5.7",ko:K02433,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,Amidase,NA,NA,NA
RVCYZ001363,Uncategorized;,NODE_8_length_105766_cov_39.018601,gatC,"gatC, pgaptmp_001519, extdb:pgaptmp_001519",Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (EC 6.3.5.-),2.15,1700,0.118,18.3,1.95e-74,2.14e-73,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (EC 6.3.5.-),Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,negative,294,98,0.005102040816327,10511.7032,4.04034423828125,gatC,"K02435 - gatC, GATC - aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7] [6.3.5.6 6.3.5.7]",(J) Translation,Aminoacyl-tRNA biosynthesis; Metabolic pathways,J,1688.BCUN_1740,4.05e-53,169,Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln),gatC,"GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944","6.3.5.6,6.3.5.7",ko:K02435,"ko00970,ko01100,map00970,map01100",-,"R03905,R04212",RC00010,"ko00000,ko00001,ko01000,ko03029",-,-,-,Glu-tRNAGln,NA,NA,NA
RVCYZ001364,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001520, extdb:pgaptmp_001520",ABC transporter permease protein,-1.26,875,0.133,-9.46,3.08e-21,8.95e-21,ABC transporter permease protein,ABC transporter permease,negative,933,311,0.77524115755627,32558.0719,8.33612060546875,None,K13995 - nicF - maleamate amidohydrolase [EC:3.5.1.107] [3.5.1.107],(S) Function Unknown,-,S,552531.BIF_01014,2.8099999999999997e-195,545,ABC-type transport system involved in multi-copper enzyme maturation permease component,-,-,-,-,-,-,-,-,-,-,-,-,ABC2_membrane_2,NA,NA,NA
RVCYZ001365,metabolic process;localization;biological regulation;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001521, extdb:pgaptmp_001521",ABC transporter ATP-binding protein,-1.16,1120,0.107,-10.8,3.8800000000000006e-27,1.3500000000000002e-26,ABC transporter ATP-binding protein,ATP-binding cassette domain-containing protein,negative,783,261,-0.140229885057471,28272.7873,5.77459716796875,None,K01990 - ABC-2.A - ABC-2 type transport system ATP-binding protein,NA,-,V,552531.BIF_01013,2.7699999999999995e-176,492,ABC transporter,-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran,ABC,binding,daunorubicin
RVCYZ001369,metabolic process;response to stimulus;,NODE_8_length_105766_cov_39.018601,clpB,"clpB, pgaptmp_001525, extdb:pgaptmp_001525",ClpB protein,1.43,33800,0.114,12.5,5.74e-36,2.68e-35,ClpB protein,ATP-dependent chaperone ClpB,negative,2685,895,-0.453184357541898,98143.3270000005,4.91033935546875,clpB,K03695 - clpB - ATP-dependent Clp protease ATP-binding subunit ClpB,"(O) Post-translational modification, protein turnover, chaperone functions",Metabolic pathways; Longevity regulating pathway - multiple species,O,552531.BIF_01318,0,1702,"Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE",clpB,-,-,"ko:K03695,ko:K03696","ko01100,ko04213,map01100,map04213",-,-,-,"ko00000,ko00001,ko03110",-,-,-,"AAA,AAA_2,ClpB_D2-small,Clp_N",NA,NA,NA
RVCYZ001371,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001527, extdb:pgaptmp_001527",Hypothetical protein,-1.44,776,0.109,-13.2,1.31e-39,6.73e-39,Hypothetical protein,transposase,negative,516,172,-0.367441860465116,18806.1005,8.65472412109375,None,K01995 - livG - branched-chain amino acid transport system ATP-binding protein,NA,-,-,552531.BIF_01320,4.559999999999999e-109,316,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001372,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001528, extdb:pgaptmp_001528",Cell surface protein,2.33,19100,0.118,19.8,3.5199999999999996e-87,4.84e-86,Cell surface protein,isopeptide-forming domain-containing fimbrial protein,negative,1680,560,-0.001785714285714,57732.9499000001,5.00885009765625,None,K01997 - livH - branched-chain amino acid transport system permease protein,(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_00999,0,1055,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,"GramPos_pilinBB,Gram_pos_anchor",NA,NA,NA
RVCYZ001374,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001530, extdb:pgaptmp_001530",Sortase,-1.51,1590,0.11,-13.7,8.02e-43,4.39e-42,Sortase,class C sortase,negative,1026,342,-0.15906432748538,37187.9797,9.62713623046875,None,K07284 - srtA - sortase A [EC:3.4.22.70] [3.4.22.70],(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_01042,5.469999999999999e-241,663,Sortase family,-,-,3.4.22.70,ko:K07284,-,-,-,-,"ko00000,ko01000,ko01002,ko01011",-,-,-,Sortase,NA,NA,NA
RVCYZ001376,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,gluQRS,"gluQRS, pgaptmp_001532, extdb:pgaptmp_001532","tRNA synthetases class I, catalytic domain",-1.08,1190,0.103,-10.5,1.4199999999999999e-25,4.67e-25,"tRNA synthetases class I, catalytic domain",tRNA glutamyl-Q(34) synthetase GluQRS (EC 6.1.1.-),negative,1014,338,-0.187869822485207,37707.6143,6.40509033203125,gluQRS,"K01885 - EARS, gltX - glutamyl-tRNA synthetase [EC:6.1.1.17] [6.1.1.17]",(J) Translation,Porphyrin metabolism; Aminoacyl-tRNA biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites; Microbial metabolism in diverse environments,J,552531.BIF_00826,3.88e-251,689,Belongs to the class-I aminoacyl-tRNA synthetase family,gluQ,-,6.1.1.17,ko:K01885,"ko00860,ko00970,ko01100,ko01110,ko01120,map00860,map00970,map01100,map01110,map01120","M00121,M00359,M00360",R05578,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko02048,ko03016",-,-,-,tRNA-synt_1c,NA,NA,NA
RVCYZ001378,localization;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001534, extdb:pgaptmp_001534",Glycerol uptake facilitator protein,-1.43,2570,0.0881,-16.2,5.1000000000000005e-59,4.0600000000000005e-58,Glycerol uptake facilitator protein,MIP/aquaporin family protein,negative,732,244,0.603688524590164,26418.7268,7.12371826171875,None,K02440 - GLPF - glycerol uptake facilitator protein,(U) Intracellular trafficing and secretion,-,U,35760.BCHO_1588,7.689999999999999e-170,474,Belongs to the MIP aquaporin (TC 1.A.8) family,glpF,-,-,ko:K02440,-,-,-,-,"ko00000,ko02000","1.A.8.1,1.A.8.2",-,-,MIP,MIP,NA,glycerol uptake
RVCYZ001379,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001535, extdb:pgaptmp_001535",Glycerol uptake facilitator protein / Aquaporin,-1.24,639,0.136,-9.09,1.01e-19,2.73e-19,Glycerol uptake facilitator protein / Aquaporin,antitoxin,negative,357,119,0.989915966386554,13207.6515,5.67767333984375,None,NA,NA,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RVCYZ001381,Uncategorized;,NODE_8_length_105766_cov_39.018601,rplI,"rplI, pgaptmp_001538, extdb:pgaptmp_001538",LSU ribosomal protein L9P,1.31,3990,0.147,8.88,6.5e-19,1.69e-18,LSU ribosomal protein L9P,50S ribosomal protein L9,negative,444,148,0.092567567567568,15693.9789,9.12591552734375,rplI,"K02939 - RP-L9, MRPL9, rplI - large subunit ribosomal protein L9",(J) Translation,Ribosome,J,552531.BIF_01051,3.6099999999999996e-96,280,Binds to the 23S rRNA,rplI,"GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02939,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L9_C,Ribosomal_L9_N",NA,NA,NA
RVCYZ001382,metabolic process;cellular process;,NODE_8_length_105766_cov_39.018601,rpsR,"rpsR, pgaptmp_001539, extdb:pgaptmp_001539",SSU ribosomal protein S18P,1.87,6150,0.115,16.2,5.24e-59,4.16e-58,SSU ribosomal protein S18P,30S ribosomal protein S18,negative,246,82,-0.775609756097561,9401.07559999999,11.3010864257813,rpsR,"K02963 - RP-S18, MRPS18, rpsR - small subunit ribosomal protein S18",(J) Translation,Ribosome,J,552531.BIF_01052,1.0599999999999999e-48,155,"Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit",rpsR,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02963,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S18,NA,NA,NA
RVCYZ001383,Uncategorized;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001540, extdb:pgaptmp_001540",Single-strand DNA binding protein,1.81,11500,0.101,17.9,1.09e-71,1.14e-70,Single-strand DNA binding protein,single-stranded DNA-binding protein,negative,630,210,-0.577619047619048,21543.7775999999,4.62481689453125,None,K03111 - ssb - single-strand DNA-binding protein,(L) Replication and repair,DNA replication; Mismatch repair; Homologous recombination,L,552531.BIF_01053,1.7699999999999998e-124,357,Single-stranded DNA-binding protein,ssb,-,-,ko:K03111,"ko03030,ko03430,ko03440,map03030,map03430,map03440",-,-,-,"ko00000,ko00001,ko03029,ko03032,ko03400",-,-,-,SSB,NA,NA,NA
RVCYZ001384,Uncategorized;,NODE_8_length_105766_cov_39.018601,rpsF,"rpsF, pgaptmp_001541, extdb:pgaptmp_001541",SSU ribosomal protein S6P,1.63,1590,0.131,12.5,8.7e-36,4.01e-35,SSU ribosomal protein S6P,30S ribosomal protein S6,negative,285,95,-0.557894736842105,10885.1853,4.97711181640625,rpsF,"K02990 - RP-S6, MRPS6, rpsF - small subunit ribosomal protein S6",(J) Translation,Ribosome,J,552531.BIF_01054,5.36e-64,195,Binds together with S18 to 16S ribosomal RNA,rpsF,"GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0015935,GO:0016020,GO:0019843,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0071944,GO:0097159,GO:1901363,GO:1990904",-,ko:K02990,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011,ko03029",-,-,-,Ribosomal_S6,NA,NA,NA
RVCYZ001389,metabolic process;cellular process;biological regulation;,NODE_8_length_105766_cov_39.018601,null,"pgaptmp_001546, extdb:pgaptmp_001546","Transcriptional regulator, LacI family",-1.8,2600,0.142,-12.7,5.519999999999999e-37,2.66e-36,"Transcriptional regulator, LacI family",LacI family DNA-binding transcriptional regulator,negative,1032,344,-0.078197674418605,38224.1205,5.47650146484375,None,"K02529 - lacI, galR - LacI family transcriptional regulator",(K) Transcription,-,K,552531.BIF_00680,4.24e-250,686,helix_turn _helix lactose operon repressor,-,-,-,ko:K02529,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_1,Peripla_BP_3",NA,NA,NA
RVCYZ001397,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001553, extdb:pgaptmp_001553",choline binding protein A,-1.3,1110,0.11,-11.8,3.42e-32,1.43e-31,choline binding protein A,glycoside hydrolase family 25 protein,negative,798,266,-0.280451127819549,30216.3529,5.03033447265625,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_01632,4.85e-204,564,Glycosyl hydrolases family 25,-,-,-,-,-,-,-,-,-,-,-,-,"Glyco_hydro_25,RicinB_lectin_2,SLH",NA,NA,NA
RVCYZ001399,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,pgaptmp_001555,Transposase family protein,-1.62,1070,0.211,-7.68,1.6e-14,3.51e-14,Transposase family protein,IS1249 family transposase,positive,1160,386,None,None,None,None,NA,(L) Replication and repair,-,L,1437603.BMON_1684,4.649999999999999e-37,145,Transposase and inactivated derivatives,tnp3503b,-,-,-,-,-,-,-,-,-,-,-,Transposase_mut,NA,NA,NA
RVCYZ001400,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001556, extdb:pgaptmp_001556",Leucine rich repeat protein,-1.27,243,0.133,-9.55,1.2800000000000001e-21,3.790000000000001e-21,Leucine rich repeat protein,leucine-rich repeat domain-containing protein,positive,555,185,-0.093513513513514,20427.1608,6.73858642578125,None,NA,(S) Function Unknown,-,S,552531.BIF_01635,1.62e-78,239,Leucine-rich repeat (LRR) protein,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001401,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001557, extdb:pgaptmp_001557",choline binding protein A,-1.67,701,0.114,-14.6,3.4299999999999996e-48,2.14e-47,choline binding protein A,S-layer homology domain-containing protein,positive,480,160,-0.404375,18122.3585,9.18560791015625,None,NA,(M) Cell wall/membrane/envelop biogenesis,-,M,552531.BIF_01636,3.449999999999999e-119,340,"hydrolase, family 25",-,-,-,-,-,-,-,-,-,-,-,-,"Big_2,Flg_new,SLH",NA,NA,NA
RVCYZ001402,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001558, extdb:pgaptmp_001558",Membrane-associated hydrolase.) (EC 3.-.-.-),-1.54,1880,0.121,-12.8,1.91e-37,9.29e-37,Membrane-associated hydrolase.) (EC 3.-.-.-),hypothetical protein,negative,699,233,-0.237339055793991,26901.3968,4.99639892578125,None,K02051 - ABC.SN.S - NitT/TauT family transport system substrate-binding protein,NA,-,-,552531.BIF_01637,1.1999999999999998e-172,481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001410,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001567, extdb:pgaptmp_001567",Hypothetical protein,-1.25,1600,0.148,-8.46,2.68e-17,6.55e-17,Hypothetical protein,riboflavin deaminase,negative,1629,543,-0.361878453038674,61422.6205000002,4.95245361328125,None,NA,(S) Function Unknown,-,S,552531.BIF_01645,0,1087,"Psort location Cytoplasmic, score 8.87",-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA
RVCYZ001413,Uncategorized;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001570, extdb:pgaptmp_001570",Hydrolase (HAD superfamily),-1.21,1690,0.0783,-15.5,4.4699999999999994e-54,3.12e-53,Hydrolase (HAD superfamily),HD domain-containing protein,negative,786,262,-0.351145038167939,29202.6951,5.35528564453125,None,K06950 - K06950 - uncharacterized protein,(T) Signal Transduction,-,T,552531.BIF_01628,8.089999999999999e-195,539,HD domain,-,-,-,ko:K06950,-,-,-,-,ko00000,-,-,-,HD,NA,NA,NA
RVCYZ001419,cellular process;localization;,NODE_9_length_90734_cov_43.987352,null,"pgaptmp_001576, extdb:pgaptmp_001576","Multidrug/protein/lipid ABC transporter family, ATP-binding and permease protein",-1.41,2410,0.122,-11.5,7.999999999999999e-31,3.1999999999999996e-30,"Multidrug/protein/lipid ABC transporter family, ATP-binding and permease protein",ABC transporter ATP-binding protein,negative,1791,597,0.106867671691792,67722.3246000003,6.13824462890625,None,"K06147 - ABCB-BAC - ATP-binding cassette, subfamily B, bacterial",NA,-,V,552531.BIF_00887,0,1111,ABC transporter,-,-,-,ko:K06147,-,-,-,-,"ko00000,ko02000","3.A.1.106,3.A.1.109,3.A.1.21",-,-,"ABC_membrane,ABC_tran",ABC,membrane,multidrug
